frame,time_sec,in_flux,out_flux,net_flux,in_event_active,out_event_active
173,7.208333333333333,4049.022216796875,228.36587524414062,3820.6563415527344,True,True
174,7.25,2506.05029296875,2432.825927734375,73.224365234375,True,True
175,7.291666666666667,1315.41064453125,2959.6982421875,-1644.28759765625,True,True
176,7.333333333333333,2620.77392578125,5574.177734375,-2953.40380859375,True,True
177,7.375,2992.328369140625,3387.4580078125,-395.129638671875,True,True
178,7.416666666666667,11294.16015625,0.0,11294.16015625,True,False
179,7.458333333333333,7598.6640625,165.28948974609375,7433.374572753906,True,False
180,7.5,6323.31396484375,422.77838134765625,5900.535583496094,True,False
181,7.541666666666667,5842.5966796875,530.6241455078125,5311.9725341796875,True,False
182,7.583333333333333,2940.48583984375,369.5751953125,2570.91064453125,True,False
183,7.625,5330.70751953125,47.75277328491211,5282.954746246338,True,False
184,7.666666666666667,7560.97265625,1260.181640625,6300.791015625,True,True
185,7.708333333333333,5091.03515625,9.707927703857422,5081.327228546143,True,True
186,7.75,2822.417236328125,42.841026306152344,2779.5762100219727,True,True
187,7.791666666666667,7580.63623046875,5.527634620666504,7575.1085958480835,True,False
188,7.833333333333333,5894.51220703125,35.75495529174805,5858.757251739502,True,False
189,7.875,5821.080078125,665.087158203125,5155.992919921875,True,False
190,7.916666666666667,3170.3857421875,2004.28515625,1166.1005859375,True,False
191,7.958333333333333,2256.41357421875,750.16455078125,1506.2490234375,True,False
192,8.0,5340.13671875,346.5518798828125,4993.5848388671875,True,False
193,8.041666666666666,4535.32470703125,3.849926710128784,4531.474780321121,True,False
194,8.083333333333334,2905.899169921875,47.60834884643555,2858.2908210754395,True,True
195,8.125,2420.450439453125,245.66220092773438,2174.7882385253906,True,True
196,8.166666666666666,2696.60888671875,1127.3994140625,1569.20947265625,True,True
197,8.208333333333334,2724.25048828125,588.3436279296875,2135.9068603515625,True,True
198,8.25,2115.301025390625,2249.224853515625,-133.923828125,True,True
199,8.291666666666666,1334.5430908203125,2456.0595703125,-1121.5164794921875,True,True
200,8.333333333333334,3900.28662109375,2862.516845703125,1037.769775390625,True,True
201,8.375,2934.91162109375,822.421875,2112.48974609375,True,True
202,8.416666666666666,4151.19677734375,201.70272827148438,3949.4940490722656,True,True
203,8.458333333333334,6612.45849609375,156.99649047851562,6455.462005615234,True,True
204,8.5,6983.0859375,24.028623580932617,6959.057313919067,True,True
205,8.541666666666666,2150.66943359375,1731.5950927734375,419.0743408203125,True,True
206,8.583333333333334,1486.665771484375,1055.158447265625,431.50732421875,True,True
207,8.625,3247.63525390625,427.530517578125,2820.104736328125,True,True
208,8.666666666666666,4843.4951171875,325.1994323730469,4518.295684814453,True,True
209,8.708333333333334,2987.30517578125,375.0325622558594,2612.2726135253906,True,True
210,8.75,3271.683837890625,498.22454833984375,2773.4592895507812,True,True
211,8.791666666666666,3231.1416015625,2441.33544921875,789.80615234375,True,True
212,8.833333333333334,2872.548828125,706.8455810546875,2165.7032470703125,True,True
213,8.875,4151.0224609375,802.9261474609375,3348.0963134765625,False,True
214,8.916666666666666,5546.28173828125,195.2242431640625,5351.0574951171875,False,True
215,8.958333333333334,3518.978515625,817.273193359375,2701.705322265625,False,True
216,9.0,3351.1201171875,1141.1455078125,2209.974609375,False,True
217,9.041666666666666,6622.71875,821.8071899414062,5800.911560058594,False,True
218,9.083333333333334,2963.697265625,1421.02001953125,1542.67724609375,False,True
219,9.125,5849.5322265625,761.9608154296875,5087.5714111328125,True,True
220,9.166666666666666,2761.16162109375,3931.06396484375,-1169.90234375,True,True
221,9.208333333333334,2179.81982421875,1281.783935546875,898.035888671875,True,True
222,9.25,342.53741455078125,2449.752197265625,-2107.2147827148438,True,True
223,9.291666666666666,3437.31298828125,252.38153076171875,3184.9314575195312,True,True
224,9.333333333333334,1302.5321044921875,1494.927734375,-192.3956298828125,True,True
225,9.375,1266.89892578125,4459.6416015625,-3192.74267578125,True,True
226,9.416666666666666,1386.02783203125,1542.9635009765625,-156.9356689453125,True,True
227,9.458333333333334,1957.658447265625,147.95681762695312,1809.7016296386719,True,True
228,9.5,1684.818359375,186.40061950683594,1498.417739868164,True,True
229,9.541666666666666,1829.84619140625,2086.73974609375,-256.8935546875,True,True
230,9.583333333333334,4822.86669921875,287.242431640625,4535.624267578125,True,True
231,9.625,3682.106201171875,1827.6494140625,1854.456787109375,True,True
232,9.666666666666666,2684.78515625,3439.5927734375,-754.8076171875,True,True
233,9.708333333333334,7419.4013671875,3937.7373046875,3481.6640625,True,True
234,9.75,6480.22314453125,4960.8076171875,1519.41552734375,True,True
235,9.791666666666666,2714.58056640625,295.6603698730469,2418.920196533203,True,True
236,9.833333333333334,4264.9541015625,3838.66162109375,426.29248046875,True,True
237,9.875,2029.771728515625,1473.4942626953125,556.2774658203125,True,True
238,9.916666666666666,2436.705078125,151.517822265625,2285.187255859375,True,True
239,9.958333333333334,2766.815185546875,201.4620361328125,2565.3531494140625,True,True
240,10.0,2682.14306640625,22.896915435791016,2659.246150970459,True,True
241,10.041666666666666,3571.70654296875,559.7540893554688,3011.9524536132812,True,True
242,10.083333333333334,5975.8583984375,15.923680305480957,5959.934718132019,True,False
243,10.125,4723.35302734375,0.0,4723.35302734375,True,False
244,10.166666666666666,3910.458984375,9.957030296325684,3900.5019540786743,True,False
245,10.208333333333334,1559.326171875,327.072021484375,1232.254150390625,True,False
246,10.25,1501.86181640625,409.38470458984375,1092.4771118164062,True,False
247,10.291666666666666,1821.9915771484375,317.96160888671875,1504.0299682617188,True,False
248,10.333333333333334,1700.548095703125,608.805419921875,1091.74267578125,True,True
249,10.375,2336.66845703125,208.67518615722656,2127.9932708740234,True,True
250,10.416666666666666,4407.666015625,2486.0791015625,1921.5869140625,True,True
251,10.458333333333334,164.53677368164062,1402.478759765625,-1237.9419860839844,True,True
252,10.5,3039.0791015625,512.2308959960938,2526.8482055664062,True,True
253,10.541666666666666,3998.14794921875,352.042236328125,3646.105712890625,True,True
254,10.583333333333334,1320.125732421875,254.81924438476562,1065.3064880371094,True,True
255,10.625,1368.668701171875,129.38113403320312,1239.2875671386719,True,True
256,10.666666666666666,166.2804718017578,36.88701248168945,129.39345932006836,True,True
257,10.708333333333334,14.624683380126953,327.0631408691406,-312.4384574890137,True,True
258,10.75,53.18675231933594,82.64820861816406,-29.461456298828125,True,True
259,10.791666666666666,32.501426696777344,226.29930114746094,-193.7978744506836,True,True
260,10.833333333333334,119.41706085205078,12.843681335449219,106.57337951660156,True,True
261,10.875,668.4810180664062,0.0,668.4810180664062,True,False
262,10.916666666666666,86.37321472167969,43.16840744018555,43.20480728149414,True,False
263,10.958333333333334,600.5125732421875,43.829490661621094,556.6830825805664,True,False
264,11.0,237.27392578125,278.61053466796875,-41.33660888671875,True,False
265,11.041666666666666,1175.901611328125,9.399295806884766,1166.5023155212402,True,False
266,11.083333333333334,337.816650390625,79.05693054199219,258.7597198486328,True,False
267,11.125,198.436767578125,98.38056182861328,100.05620574951172,False,True
268,11.166666666666666,277.48541259765625,149.34054565429688,128.14486694335938,False,True
269,11.208333333333334,316.9193420410156,48.90884017944336,268.01050186157227,False,True
270,11.25,354.48590087890625,68.48957061767578,285.99633026123047,False,True
271,11.291666666666666,323.49591064453125,96.20274353027344,227.2931671142578,False,True
272,11.333333333333334,98.37344360351562,171.9268798828125,-73.55343627929688,False,True
273,11.375,537.0884399414062,94.16848754882812,442.9199523925781,True,True
274,11.416666666666666,1624.124755859375,640.2034912109375,983.9212646484375,True,True
275,11.458333333333334,1076.9324951171875,1046.187744140625,30.7447509765625,True,True
276,11.5,5714.81396484375,339.07769775390625,5375.736267089844,True,True
277,11.541666666666666,445.245849609375,1218.745849609375,-773.5,True,True
278,11.583333333333334,727.0460815429688,8166.69921875,-7439.653137207031,True,True
279,11.625,9.35054874420166,3365.831787109375,-3356.4812383651733,True,True
280,11.666666666666666,249.9049072265625,3155.834716796875,-2905.9298095703125,True,True
281,11.708333333333334,665.4232177734375,1686.048095703125,-1020.6248779296875,True,True
282,11.75,1252.5634765625,590.786865234375,661.776611328125,True,True
283,11.791666666666666,497.52471923828125,3438.427978515625,-2940.9032592773438,True,True
284,11.833333333333334,1156.126708984375,891.6692504882812,264.45745849609375,True,True
285,11.875,801.73779296875,1807.0423583984375,-1005.3045654296875,True,True
286,11.916666666666666,784.6925659179688,9194.958984375,-8410.266418457031,True,True
287,11.958333333333334,2385.25146484375,1023.1217041015625,1362.1297607421875,True,True
288,12.0,851.3968505859375,8913.2607421875,-8061.8638916015625,True,True
289,12.041666666666666,765.0932006835938,5363.8125,-4598.719299316406,True,True
290,12.083333333333334,3622.352294921875,3448.70361328125,173.648681640625,True,True
291,12.125,4023.50537109375,1639.8294677734375,2383.6759033203125,True,True
292,12.166666666666666,7627.6826171875,581.538818359375,7046.143798828125,True,True
293,12.208333333333334,2673.21630859375,8386.015625,-5712.79931640625,True,True
294,12.25,410.40386962890625,1955.657470703125,-1545.2536010742188,True,True
295,12.291666666666666,2800.15625,577.75,2222.40625,True,True
296,12.333333333333334,3226.2734375,351.62078857421875,2874.6526489257812,True,True
297,12.375,446.8149108886719,957.9999389648438,-511.1850280761719,True,True
298,12.416666666666666,455.69891357421875,256.42095947265625,199.2779541015625,True,True
299,12.458333333333334,443.92840576171875,1083.1214599609375,-639.1930541992188,True,True
300,12.5,289.2803955078125,2306.675537109375,-2017.3951416015625,True,True
301,12.541666666666666,2769.4677734375,3312.74658203125,-543.27880859375,True,True
302,12.583333333333334,2967.663330078125,262.7435302734375,2704.9197998046875,True,True
303,12.625,1806.8299560546875,595.8558349609375,1210.97412109375,True,True
304,12.666666666666666,3032.1943359375,5766.18359375,-2733.9892578125,True,True
305,12.708333333333334,4301.4287109375,7309.68505859375,-3008.25634765625,True,True
306,12.75,2784.794921875,2008.4967041015625,776.2982177734375,True,True
307,12.791666666666666,1850.97900390625,628.823974609375,1222.155029296875,True,True
308,12.833333333333334,2949.9072265625,2281.50341796875,668.40380859375,True,True
309,12.875,5570.9091796875,529.6546020507812,5041.254577636719,True,True
310,12.916666666666666,3719.281005859375,1709.5238037109375,2009.7572021484375,True,True
311,12.958333333333334,3612.68212890625,3394.681884765625,218.000244140625,True,True
312,13.0,2450.59814453125,3769.550537109375,-1318.952392578125,True,True
313,13.041666666666666,2523.050537109375,5148.2978515625,-2625.247314453125,True,True
314,13.083333333333334,1834.951416015625,3877.857666015625,-2042.90625,True,True
315,13.125,334.6743469238281,2239.246826171875,-1904.5724792480469,True,False
316,13.166666666666666,2516.0595703125,1594.2945556640625,921.7650146484375,True,False
317,13.208333333333334,3666.83203125,899.259521484375,2767.572509765625,True,False
318,13.25,4459.669921875,374.8242492675781,4084.845672607422,True,False
319,13.291666666666666,1841.97314453125,219.3343505859375,1622.6387939453125,True,False
320,13.333333333333334,121.67333984375,5022.80908203125,-4901.1357421875,True,False
321,13.375,195.74600219726562,9370.779296875,-9175.033294677734,False,True
322,13.416666666666666,313.80841064453125,4454.58349609375,-4140.775085449219,False,True
323,13.458333333333334,104.5455093383789,3231.218505859375,-3126.672996520996,False,True
324,13.5,3291.387451171875,322.1078186035156,2969.2796325683594,False,True
325,13.541666666666666,3788.609375,1646.9013671875,2141.7080078125,False,True
326,13.583333333333334,3032.58447265625,2283.848876953125,748.735595703125,False,True
327,13.625,1228.217041015625,2377.03564453125,-1148.818603515625,True,True
328,13.666666666666666,134.90957641601562,7433.0546875,-7298.145111083984,True,True
329,13.708333333333334,4832.4541015625,461.43841552734375,4371.015686035156,True,True
330,13.75,5745.5126953125,1283.229248046875,4462.283447265625,True,True
331,13.791666666666666,4309.93994140625,64.25332641601562,4245.686614990234,True,True
332,13.833333333333334,2400.291015625,38.53391647338867,2361.7570991516113,True,True
333,13.875,1966.705322265625,72.16378784179688,1894.5415344238281,True,True
334,13.916666666666666,2256.77197265625,362.2676696777344,1894.5043029785156,True,True
335,13.958333333333334,3360.490234375,228.3298797607422,3132.160354614258,True,True
336,14.0,2325.044189453125,10.886265754699707,2314.1579236984253,True,True
337,14.041666666666666,1131.1295166015625,757.8616943359375,373.267822265625,True,True
338,14.083333333333334,1715.1685791015625,83.11466217041016,1632.0539169311523,True,True
339,14.125,677.0012817382812,333.0559997558594,343.9452819824219,True,True
340,14.166666666666666,1861.63134765625,106.4312973022461,1755.200050354004,True,True
341,14.208333333333334,3711.4580078125,354.9854736328125,3356.4725341796875,True,True
342,14.25,3254.1328125,180.25283813476562,3073.8799743652344,True,True
343,14.291666666666666,2374.39892578125,359.9903869628906,2014.4085388183594,True,True
344,14.333333333333334,1612.8643798828125,0.0,1612.8643798828125,True,False
345,14.375,751.43896484375,251.10140991210938,500.3375549316406,True,False
346,14.416666666666666,1500.9697265625,104.6967544555664,1396.2729721069336,True,False
347,14.458333333333334,1493.44775390625,1832.59619140625,-339.1484375,True,False
348,14.5,1628.4691162109375,2982.96435546875,-1354.4952392578125,True,False
349,14.541666666666666,634.6376953125,2389.753173828125,-1755.115478515625,True,False
350,14.583333333333334,4489.328125,659.3043823242188,3830.0237426757812,True,True
351,14.625,4161.71337890625,338.91119384765625,3822.8021850585938,True,True
352,14.666666666666666,3284.69482421875,173.5714874267578,3111.123336791992,True,True
353,14.708333333333334,1264.025634765625,3367.9658203125,-2103.940185546875,True,True
354,14.75,838.7828979492188,6291.0634765625,-5452.280578613281,True,True
355,14.791666666666666,3126.50927734375,730.8629150390625,2395.6463623046875,True,True
356,14.833333333333334,5955.76611328125,227.17172241210938,5728.594390869141,True,True
357,14.875,3093.584228515625,4094.940185546875,-1001.35595703125,True,True
358,14.916666666666666,556.5213012695312,1964.2149658203125,-1407.6936645507812,True,True
359,14.958333333333334,2865.560546875,125.67448425292969,2739.8860626220703,True,True
360,15.0,756.0135498046875,870.1617431640625,-114.148193359375,True,True
361,15.041666666666666,581.9024047851562,615.5792236328125,-33.67681884765625,True,True
362,15.083333333333334,1005.308349609375,3628.0791015625,-2622.770751953125,True,True
363,15.125,1621.5250244140625,31.346004486083984,1590.1790199279785,True,True
364,15.166666666666666,2881.5146484375,428.94232177734375,2452.5723266601562,True,True
365,15.208333333333334,4430.2060546875,142.80126953125,4287.40478515625,True,True
366,15.25,4283.791015625,500.9870910644531,3782.803924560547,True,True
367,15.291666666666666,1066.671630859375,704.959716796875,361.7119140625,True,True
368,15.333333333333334,959.229736328125,676.3271484375,282.902587890625,True,True
369,15.375,825.8900146484375,1826.72021484375,-1000.8302001953125,True,True
370,15.416666666666666,3303.43701171875,11.600711822509766,3291.8362998962402,True,True
371,15.458333333333334,1385.26513671875,412.60833740234375,972.6567993164062,True,True
372,15.5,1883.894775390625,1.9955863952636719,1881.8991889953613,True,False
373,15.541666666666666,1037.968017578125,980.7286376953125,57.2393798828125,True,False
374,15.583333333333334,1989.07080078125,210.99964904785156,1778.0711517333984,True,False
375,15.625,283.9183044433594,662.4234619140625,-378.5051574707031,False,False
376,15.666666666666666,3205.57177734375,274.86126708984375,2930.7105102539062,False,False
377,15.708333333333334,2841.776123046875,209.9351348876953,2631.8409881591797,False,False
