direction,start_sec,end_sec,duration_sec,flux_sum,peak_flux,count_est,count_round
IN,32.125,32.666666666666664,0.5416666666666643,30485.35241985321,5796.71044921875,304.8535241985321,305
OUT,31.333333333333332,32.875,1.5416666666666679,98262.16247180104,11089.8671875,982.6216247180105,983
IN,32.916666666666664,33.125,0.2083333333333357,5316.172061920166,1430.201171875,53.16172061920166,53
IN,33.375,33.458333333333336,0.0833333333333357,809.7329359054565,743.302490234375,8.097329359054566,8
OUT,33.125,34.5,1.375,79881.69078063965,5890.1689453125,798.8169078063964,799
IN,33.708333333333336,34.791666666666664,1.0833333333333286,69346.13372802734,5545.98388671875,693.4613372802735,693
IN,35.041666666666664,36.0,0.9583333333333357,127236.43227767944,11511.326171875,1272.3643227767943,1272
OUT,34.75,36.208333333333336,1.4583333333333357,127464.70531654358,13055.3046875,1274.6470531654359,1275
OUT,36.5,37.833333333333336,1.3333333333333357,34292.89558649063,4555.44775390625,342.9289558649063,343
IN,36.291666666666664,38.291666666666664,2.0,231497.68816375732,12408.8271484375,2314.976881637573,2315
IN,38.541666666666664,38.791666666666664,0.25,9498.89933013916,4711.3330078125,94.9889933013916,95
OUT,38.166666666666664,38.916666666666664,0.75,10171.120900630951,1690.767333984375,101.7112090063095,102
IN,39.041666666666664,39.333333333333336,0.2916666666666714,3471.9158477783203,1023.3096923828125,34.7191584777832,35
OUT,39.25,41.083333333333336,1.8333333333333357,79475.04398453236,6342.6044921875,794.7504398453235,795
IN,39.583333333333336,41.583333333333336,2.0,94860.43930625916,7759.3955078125,948.6043930625915,949
OUT,41.333333333333336,41.625,0.2916666666666643,3628.4876279830933,1291.323486328125,36.28487627983093,36
OUT,41.875,42.166666666666664,0.2916666666666643,2850.1396293640137,1159.3182373046875,28.501396293640138,29
OUT,42.5,42.958333333333336,0.4583333333333357,4179.7415425777435,1532.1904296875,41.79741542577744,42
IN,41.833333333333336,43.833333333333336,2.0,135531.72327423096,8576.9541015625,1355.3172327423097,1355
OUT,43.208333333333336,44.333333333333336,1.125,79317.57680046558,10652.56640625,793.1757680046559,793
IN,44.083333333333336,44.75,0.6666666666666643,33138.11227756739,4934.908203125,331.3811227756739,331
OUT,44.583333333333336,44.958333333333336,0.375,8358.510706424713,1733.1114501953125,83.58510706424713,84
OUT,45.291666666666664,45.333333333333336,0.041666666666671404,139.95787048339844,139.95787048339844,1.3995787048339843,1
OUT,45.708333333333336,45.75,0.0416666666666643,132.08552986383438,131.8130340576172,1.3208552986383437,1
IN,45.0,46.25,1.25,76115.62537384033,5311.9931640625,761.1562537384033,761
OUT,46.041666666666664,47.833333333333336,1.7916666666666714,57720.57679235935,8867.4912109375,577.2057679235935,577
IN,46.5,48.0,1.5,97954.95634031296,8967.970703125,979.5495634031296,980
IN,48.291666666666664,48.333333333333336,0.041666666666671404,130.55331420898438,130.55331420898438,1.3055331420898437,1
OUT,48.083333333333336,50.083333333333336,2.0,144290.81624412537,9039.50390625,1442.9081624412536,1443
IN,48.583333333333336,50.583333333333336,2.0,166981.19192886353,10531.47265625,1669.8119192886352,1670
OUT,50.333333333333336,51.166666666666664,0.8333333333333286,37209.21069526672,8503.5341796875,372.0921069526672,372
IN,50.833333333333336,51.666666666666664,0.8333333333333286,45652.48628234863,4927.771484375,456.52486282348633,457
IN,51.916666666666664,52.083333333333336,0.1666666666666714,1252.2403939962387,670.95556640625,12.522403939962388,13
OUT,51.5,52.458333333333336,0.9583333333333357,25249.710345089436,5075.6533203125,252.49710345089434,252
IN,52.333333333333336,52.625,0.2916666666666643,6126.825729370117,1516.148681640625,61.26825729370117,61
OUT,52.708333333333336,52.75,0.0416666666666643,228.98447221517563,228.35150146484375,2.289844722151756,2
OUT,53.0,53.083333333333336,0.0833333333333357,309.6875915527344,201.73934936523438,3.0968759155273435,3
OUT,53.333333333333336,53.458333333333336,0.125,615.7857961654663,506.03472900390625,6.157857961654663,6
