direction,start_sec,end_sec,duration_sec,flux_sum,peak_flux,count_est,count_round
OUT,30.625,30.75,0.125,1419.3975811004639,850.9368896484375,14.19397581100464,14
IN,29.791666666666668,30.791666666666668,1.0,15529.073150634766,2138.82373046875,155.29073150634767,155
IN,31.041666666666668,32.125,1.0833333333333321,69929.55019807816,7990.2978515625,699.2955019807815,699
OUT,31.0,33.0,2.0,89657.5945482254,9881.7412109375,896.575945482254,897
OUT,33.25,33.625,0.375,14828.3046875,4237.0341796875,148.283046875,148
IN,32.375,34.375,2.0,98194.84160423279,7276.2294921875,981.9484160423278,982
IN,34.625,34.875,0.25,8502.680869340897,3103.8154296875,85.02680869340897,85
OUT,33.875,35.291666666666664,1.4166666666666643,57017.38799285889,5324.29638671875,570.1738799285889,570
OUT,35.708333333333336,35.833333333333336,0.125,391.4080581665039,148.12057495117188,3.914080581665039,4
IN,35.125,36.083333333333336,0.9583333333333357,60559.82669830322,6847.9033203125,605.5982669830322,606
OUT,36.083333333333336,36.416666666666664,0.3333333333333286,3463.837722122669,1072.654541015625,34.63837722122669,35
IN,36.333333333333336,36.541666666666664,0.2083333333333286,2598.5230140686035,741.8262939453125,25.985230140686035,26
IN,36.791666666666664,36.833333333333336,0.041666666666671404,50.68845748901367,50.68845748901367,0.5068845748901367,1
OUT,36.666666666666664,37.125,0.4583333333333357,4314.45557975769,1128.7445068359375,43.144555797576906,43
IN,37.083333333333336,37.458333333333336,0.375,5068.772459030151,2758.837158203125,50.687724590301514,51
OUT,37.416666666666664,37.5,0.0833333333333357,150.9583225250244,109.22531127929688,1.5095832252502441,2
OUT,37.75,39.625,1.875,65668.09851455688,7217.2236328125,656.6809851455688,657
IN,37.708333333333336,39.708333333333336,2.0,82245.56616973877,8260.6201171875,822.4556616973877,822
IN,39.958333333333336,40.5,0.5416666666666643,21525.732421875,4321.71630859375,215.25732421875,215
OUT,39.875,40.875,1.0,26577.024082183838,2879.515869140625,265.7702408218384,266
OUT,41.125,41.708333333333336,0.5833333333333357,13720.11285686493,3621.949462890625,137.2011285686493,137
OUT,41.958333333333336,42.0,0.0416666666666643,104.71219635009766,104.71219635009766,1.0471219635009765,1
OUT,42.291666666666664,42.5,0.2083333333333357,4458.234858989716,2006.978515625,44.58234858989716,45
IN,40.75,42.75,2.0,63406.403398513794,5864.1884765625,634.0640339851379,634
OUT,42.75,43.208333333333336,0.4583333333333357,15061.255613803864,3399.33984375,150.61255613803863,151
OUT,43.541666666666664,43.583333333333336,0.041666666666671404,75.45096826553345,72.43231201171875,0.7545096826553345,1
IN,43.0,44.0,1.0,51458.54850769043,5397.0283203125,514.5854850769043,515
OUT,43.875,44.0,0.125,185.6457176208496,88.3015365600586,1.856457176208496,2
IN,44.375,44.541666666666664,0.1666666666666643,2054.4623894691467,1943.646728515625,20.54462389469147,21
OUT,44.291666666666664,45.083333333333336,0.7916666666666714,38135.18629360199,5676.39794921875,381.35186293601987,381
IN,44.791666666666664,45.416666666666664,0.625,15120.670976638794,4887.166015625,151.20670976638795,151
OUT,45.333333333333336,45.666666666666664,0.3333333333333286,30720.428161621094,9443.4775390625,307.20428161621095,307
IN,45.666666666666664,45.916666666666664,0.25,6074.5375073850155,2129.60498046875,60.745375073850155,61
OUT,45.916666666666664,46.458333333333336,0.5416666666666714,16461.279663711786,3620.781494140625,164.61279663711787,165
IN,46.166666666666664,48.166666666666664,2.0,131122.25089645386,7130.5693359375,1311.2225089645385,1311
IN,48.416666666666664,48.583333333333336,0.1666666666666714,13938.052744865417,4308.587890625,139.38052744865416,139
OUT,46.708333333333336,48.708333333333336,2.0,66765.32405853271,6270.2841796875,667.6532405853271,668
IN,48.833333333333336,49.541666666666664,0.7083333333333286,56120.64051067829,8042.41064453125,561.2064051067829,561
OUT,48.958333333333336,50.208333333333336,1.25,61123.16305351257,11055.669921875,611.2316305351258,611
OUT,50.458333333333336,51.041666666666664,0.5833333333333286,4222.982674121857,739.1871337890625,42.22982674121857,42
IN,49.791666666666664,51.291666666666664,1.5,64021.18575757742,7267.4462890625,640.2118575757742,640
OUT,51.291666666666664,51.416666666666664,0.125,178.33005714416504,99.2754135131836,1.7833005714416503,2
IN,51.541666666666664,51.75,0.2083333333333357,545.7563180923462,221.87525939941406,5.4575631809234615,5
IN,52.0,52.041666666666664,0.0416666666666643,179.2996861934662,175.32278442382812,1.792996861934662,2
IN,52.291666666666664,52.625,0.3333333333333357,22648.484235733747,6031.435546875,226.48484235733747,226
IN,52.875,53.041666666666664,0.1666666666666643,3533.7369809150696,3269.1025390625,35.337369809150694,35
OUT,51.666666666666664,53.458333333333336,1.7916666666666714,110245.96195030212,7517.41943359375,1102.4596195030213,1102
OUT,53.708333333333336,54.041666666666664,0.3333333333333286,674.9348754882812,185.79296875,6.749348754882813,7
IN,53.291666666666664,54.083333333333336,0.7916666666666714,74560.19843387604,8971.1015625,745.6019843387604,746
OUT,54.333333333333336,54.375,0.0416666666666643,45.90637946128845,42.147003173828125,0.45906379461288455,1
IN,54.375,54.458333333333336,0.0833333333333357,170.24111819267273,156.05833435058594,1.7024111819267274,2
OUT,54.666666666666664,54.75,0.0833333333333357,724.3815574645996,690.67138671875,7.243815574645996,7
IN,54.708333333333336,56.708333333333336,2.0,83386.25666046143,4088.947509765625,833.8625666046142,834
OUT,55.0,56.875,1.875,83950.61834859848,8656.990234375,839.5061834859848,840
OUT,57.125,58.291666666666664,1.1666666666666643,73548.38613462448,9738.970703125,735.4838613462448,735
IN,56.958333333333336,58.875,1.9166666666666643,119396.75009208918,5950.1796875,1193.9675009208918,1194
OUT,58.541666666666664,60.041666666666664,1.5,35848.9940598011,4837.20458984375,358.489940598011,358
IN,59.125,60.75,1.625,33505.206397295,3587.0625,335.05206397295,335
IN,61.0,61.291666666666664,0.2916666666666643,2339.162259221077,1160.088623046875,23.39162259221077,23
IN,61.541666666666664,61.833333333333336,0.2916666666666714,2231.4699115753174,905.5697021484375,22.314699115753175,22
IN,62.083333333333336,62.125,0.0416666666666643,1862.5428562164307,1859.943359375,18.625428562164306,19
OUT,60.291666666666664,62.291666666666664,2.0,196941.85946655273,11837.8037109375,1969.4185946655273,1969
IN,62.375,63.0,0.625,11690.307346343994,3801.97021484375,116.90307346343994,117
OUT,62.541666666666664,63.291666666666664,0.75,19607.63447701931,4264.65234375,196.0763447701931,196
IN,63.291666666666664,63.333333333333336,0.041666666666671404,56.92096173763275,56.32199478149414,0.5692096173763275,1
OUT,63.541666666666664,63.75,0.2083333333333357,2143.843635559082,1050.532470703125,21.43843635559082,21
IN,63.583333333333336,63.958333333333336,0.375,4006.8126125335693,1672.59326171875,40.068126125335695,40
IN,64.29166666666667,65.16666666666667,0.875,28051.7650308609,5678.0908203125,280.517650308609,281
OUT,64.0,65.375,1.375,140710.98610889912,16065.3056640625,1407.1098610889912,1407
IN,65.41666666666667,65.79166666666667,0.375,23407.724504709244,8296.470703125,234.07724504709245,234
OUT,65.625,66.25,0.625,27267.840126037598,4296.18798828125,272.67840126037595,273
IN,66.04166666666667,66.375,0.3333333333333286,5672.355743408203,3260.462646484375,56.72355743408203,57
OUT,66.5,66.58333333333333,0.0833333333333286,1572.1345617175102,1042.91650390625,15.721345617175102,16
