target,feature,n,normalization,covariance,abs_covariance,feature_mean,target_mean,feature_std,target_std,feature_original_mean,target_original_mean,feature_original_std,target_original_std
total_signed_error,background_saturation_std_max,3822,zscore,0.03696948408489771,0.03696948408489771,1.7847227271839252e-16,7.436344696599688e-18,1.0,0.9999999999999999,47.935364686447535,1.9215514696013593e-13,29.79458596958581,43.66255883459598
total_signed_error,left_raw_out_flux_std,3822,zscore,-0.03634234863628129,0.03634234863628129,0.0,7.436344696599688e-18,0.9999999999999999,0.9999999999999999,467.32953879779654,1.9215514696013593e-13,650.3565553148823,43.66255883459598
total_signed_error,right_filtered_candidate_pixels_p10,3822,zscore,0.03619233737519467,0.03619233737519467,5.949075757279751e-17,7.436344696599688e-18,1.0000000000000002,0.9999999999999999,17.666274201988486,1.9215514696013593e-13,92.54728397101721,43.66255883459598
total_signed_error,bottom_filtered_out_flux_std,3822,zscore,0.035931110316199624,0.035931110316199624,-6.692710226939719e-17,7.436344696599688e-18,0.9999999999999999,0.9999999999999999,337.6327185707238,1.9215514696013593e-13,580.5126905430708,43.66255883459598
total_signed_error,roi_flow_mag_p99_min,3822,zscore,0.03585423208884193,0.03585423208884193,5.949075757279751e-17,7.436344696599688e-18,1.0,0.9999999999999999,0.5937101617462621,1.9215514696013593e-13,0.9083388609451457,43.66255883459598
total_signed_error,roi_gray_mean_p10,3822,zscore,0.035737550775738126,0.035737550775738126,0.0,7.436344696599688e-18,1.0,0.9999999999999999,92.11400075089173,1.9215514696013593e-13,56.93069545145107,43.66255883459598
total_signed_error,frame_diff_mean_p90,3822,zscore,-0.03564488730665263,0.03564488730665263,1.859086174149922e-17,7.436344696599688e-18,1.0,0.9999999999999999,2.697417522248846,1.9215514696013593e-13,2.9990512134910357,43.66255883459598
total_signed_error,top_filtered_in_flux_max,3822,zscore,-0.03545962871204998,0.03545962871204998,0.0,7.436344696599688e-18,1.0,0.9999999999999999,5982.737721345176,1.9215514696013593e-13,7652.729152945169,43.66255883459598
total_signed_error,roi_gray_p50_max,3822,zscore,0.035316172338292595,0.035316172338292595,0.0,7.436344696599688e-18,1.0,0.9999999999999999,105.75418628990057,1.9215514696013593e-13,60.38853050103271,43.66255883459598
total_signed_error,raw_candidate_component_count_p90,3822,zscore,-0.035228925751642055,0.035228925751642055,5.949075757279751e-17,7.436344696599688e-18,1.0,0.9999999999999999,3.6242804814233387,1.9215514696013593e-13,4.307679452952135,43.66255883459598
total_signed_error,frame_diff_changed_ratio_25_mean,3822,zscore,0.03485432413284708,0.03485432413284708,7.808161931429673e-17,7.436344696599688e-18,1.0,0.9999999999999999,0.011721919258756382,1.9215514696013593e-13,0.022661669656556107,43.66255883459598
total_signed_error,entrance_gray_p05_p10,3822,zscore,0.03482801232953848,0.03482801232953848,0.0,7.436344696599688e-18,0.9999999999999999,0.9999999999999999,48.67901098901099,1.9215514696013593e-13,42.85609222140772,43.66255883459598
total_signed_error,top_filtered_candidate_pixels_p10,3822,zscore,0.0346177638682178,0.0346177638682178,5.949075757279751e-17,7.436344696599688e-18,1.0,0.9999999999999999,36.57271062271062,1.9215514696013593e-13,171.49979050372252,43.66255883459598
total_signed_error,entrance_bright_ratio_p10,3822,zscore,0.03460228482351989,0.03460228482351989,-2.9745378786398754e-17,7.436344696599688e-18,1.0,0.9999999999999999,0.00917943648321799,1.9215514696013593e-13,0.029340744703652534,43.66255883459598
total_signed_error,left_filtered_candidate_pixels_p90,3822,zscore,0.03449245837548024,0.03449245837548024,-4.461806817959813e-17,7.436344696599688e-18,0.9999999999999999,0.9999999999999999,265.17163788592364,1.9215514696013593e-13,447.68825112765177,43.66255883459598
total_signed_error,frame_diff_changed_ratio_10_p90,3822,zscore,-0.03436863241361185,0.03436863241361185,-7.436344696599688e-18,7.436344696599688e-18,1.0,0.9999999999999999,0.058075243167282874,1.9215514696013593e-13,0.08549869318494718,43.66255883459598
total_signed_error,band_normal_abs_mean_p90,3822,zscore,-0.0342599072387975,0.0342599072387975,-8.179979166259657e-17,7.436344696599688e-18,1.0,0.9999999999999999,0.5407836296669406,1.9215514696013593e-13,0.6915710336783403,43.66255883459598
total_signed_error,left_raw_candidate_pixels_mean,3822,zscore,0.03418197939221904,0.03418197939221904,-4.833624052789797e-17,7.436344696599688e-18,1.0,0.9999999999999999,140.8065917083413,1.9215514696013593e-13,243.41398667405898,43.66255883459598
total_signed_error,raw_in_flux_max,3822,zscore,-0.034144724723986275,0.034144724723986275,2.9745378786398754e-17,7.436344696599688e-18,1.0,0.9999999999999999,10624.1860654945,1.9215514696013593e-13,12986.869353694006,43.66255883459598
total_signed_error,right_filtered_in_flux_mean,3822,zscore,0.03413549051293211,0.03413549051293211,1.1154517044899533e-17,7.436344696599688e-18,1.0,0.9999999999999999,252.74286240349275,1.9215514696013593e-13,467.821233868538,43.66255883459598
total_signed_error,in_flux_share_max,2515,zscore,-0.03393614599001682,0.03393614599001682,1.356105420138561e-16,1.4126098126443342e-17,1.0,1.0,0.9738676211325688,-5.018446381118323,0.1573181511377699,50.098381612424646
total_signed_error,out_flux_share_min,2515,zscore,0.03393614599001682,0.03393614599001682,-1.9776537377020682e-17,1.4126098126443342e-17,1.0,1.0,0.026132378867431232,-5.018446381118323,0.1573181511377699,50.098381612424646
total_signed_error,rejected_component_count_p90,3822,zscore,-0.033665367491028,0.033665367491028,-6.320892992109735e-17,7.436344696599688e-18,1.0,0.9999999999999999,2.6504709576138152,1.9215514696013593e-13,3.469130105388394,43.66255883459598
total_signed_error,raw_traffic_flux_max,3822,zscore,-0.03364645548030094,0.03364645548030094,5.949075757279751e-17,7.436344696599688e-18,1.0,0.9999999999999999,13660.868008302197,1.9215514696013593e-13,16502.16790700974,43.66255883459598
total_signed_error,roi_gray_std_p10,3822,zscore,0.03354875394798067,0.03354875394798067,-1.264178598421947e-16,7.436344696599688e-18,0.9999999999999999,0.9999999999999999,25.177848945652794,1.9215514696013593e-13,13.603727437423327,43.66255883459598
total_signed_error,roi_dark_ratio_max,3822,zscore,0.03335422419580427,0.03335422419580427,2.2309034089799065e-17,7.436344696599688e-18,0.9999999999999999,0.9999999999999999,0.1982541864929292,1.9215514696013593e-13,0.3543113993286891,43.66255883459598
total_signed_error,roi_flow_active_ratio_max,3822,zscore,-0.033161711812921525,0.033161711812921525,-1.1898151514559501e-16,7.436344696599688e-18,1.0,0.9999999999999999,0.2127856989648871,1.9215514696013593e-13,0.236152669230984,43.66255883459598
total_signed_error,roi_flow_mag_p90_max,3822,zscore,-0.03312327615145235,0.03312327615145235,2.9745378786398754e-17,7.436344696599688e-18,1.0,0.9999999999999999,5.310019491946778,1.9215514696013593e-13,7.081429545351531,43.66255883459598
total_signed_error,bottom_raw_in_flux_std,3822,zscore,0.03291302528648016,0.03291302528648016,-7.436344696599688e-18,7.436344696599688e-18,1.0,0.9999999999999999,340.097984006813,1.9215514696013593e-13,507.5736811759276,43.66255883459598
total_signed_error,roi_flow_mag_mean_std,3822,zscore,-0.032877805898327186,0.032877805898327186,-2.9745378786398754e-17,7.436344696599688e-18,1.0,0.9999999999999999,0.18796525846382514,1.9215514696013593e-13,0.2474946944037654,43.66255883459598
total_signed_error,raw_candidate_pixels_p50,3822,zscore,0.03272724946464902,0.03272724946464902,-4.647715435374805e-18,7.436344696599688e-18,1.0,0.9999999999999999,757.380821559393,1.9215514696013593e-13,1324.3873347605975,43.66255883459598
total_signed_error,raw_candidate_component_area_sum_p50,3822,zscore,0.03272724946464902,0.03272724946464902,-4.647715435374805e-18,7.436344696599688e-18,1.0,0.9999999999999999,757.380821559393,1.9215514696013593e-13,1324.3873347605975,43.66255883459598
total_signed_error,background_gray_std_p10,3822,zscore,0.03265803828331364,0.03265803828331364,5.2054412876197816e-17,7.436344696599688e-18,1.0,0.9999999999999999,25.296912509738007,1.9215514696013593e-13,13.594128829523747,43.66255883459598
total_signed_error,background_gray_p05_min,3822,zscore,0.032587885611187827,0.032587885611187827,0.0,7.436344696599688e-18,1.0,0.9999999999999999,51.82587650444793,1.9215514696013593e-13,41.759592377859235,43.66255883459598
total_signed_error,persistence_max_min,3822,zscore,0.03244452996145146,0.03244452996145146,-7.808161931429673e-17,7.436344696599688e-18,1.0,0.9999999999999999,0.1765158825440025,1.9215514696013593e-13,0.3532696245771701,43.66255883459598
total_signed_error,filtered_candidate_component_count_mean,3822,zscore,0.03216644009114695,0.03216644009114695,1.0224973957824571e-17,7.436344696599688e-18,1.0,0.9999999999999999,0.8221736346759607,1.9215514696013593e-13,1.3133993163660274,43.66255883459598
total_signed_error,valid_component_count_mean,3822,zscore,0.03216644009114695,0.03216644009114695,1.0224973957824571e-17,7.436344696599688e-18,1.0,0.9999999999999999,0.8221736346759607,1.9215514696013593e-13,1.3133993163660274,43.66255883459598
total_signed_error,roi_flow_mag_mean_p10,3822,zscore,0.03207990620710688,0.03207990620710688,-6.692710226939719e-17,7.436344696599688e-18,1.0,0.9999999999999999,0.20254489686178487,1.9215514696013593e-13,0.2982654995993568,43.66255883459598
total_signed_error,persistence_mean_max,3822,zscore,-0.03190726477942626,0.03190726477942626,-2.2309034089799065e-17,7.436344696599688e-18,1.0,0.9999999999999999,0.06473272269593382,1.9215514696013593e-13,0.07262827388442178,43.66255883459598
total_signed_error,top_raw_in_flux_mean,3822,zscore,-0.031718405237243924,0.031718405237243924,-2.9745378786398754e-17,7.436344696599688e-18,1.0,0.9999999999999999,575.8865924710536,1.9215514696013593e-13,910.0475961315943,43.66255883459598
total_signed_error,background_saturated_ratio_std,3822,zscore,0.031640639831361166,0.031640639831361166,0.0,7.436344696599688e-18,0.9999999999999999,0.9999999999999999,0.005770897853126441,1.9215514696013593e-13,0.032352110898703754,43.66255883459598
total_signed_error,roi_saturated_ratio_std,3822,zscore,0.03126682486570581,0.03126682486570581,-1.1154517044899533e-17,7.436344696599688e-18,1.0,0.9999999999999999,0.0054969589856379035,1.9215514696013593e-13,0.03164243740229242,43.66255883459598
total_signed_error,roi_flow_mag_p99_p10,3822,zscore,-0.03124830995076633,0.03124830995076633,2.9745378786398754e-17,7.436344696599688e-18,1.0,0.9999999999999999,1.3973569054763808,1.9215514696013593e-13,1.9669406912283174,43.66255883459598
total_signed_error,rejected_component_count_p50,3822,zscore,0.03121006230323773,0.03121006230323773,-3.9040809657148365e-17,7.436344696599688e-18,1.0,0.9999999999999999,1.0261643118785977,1.9215514696013593e-13,1.7451756936567946,43.66255883459598
total_signed_error,background_saturation_mean_min,3822,zscore,-0.031128648812522457,0.031128648812522457,-2.3796303029119003e-16,7.436344696599688e-18,1.0,0.9999999999999999,165.9153422393222,1.9215514696013593e-13,69.30176318084824,43.66255883459598
total_signed_error,filtered_candidate_component_area_max_p50,3822,zscore,0.030834232398788918,0.030834232398788918,6.692710226939719e-17,7.436344696599688e-18,1.0,0.9999999999999999,274.06946624803766,1.9215514696013593e-13,467.56402470272246,43.66255883459598
total_signed_error,background_gray_mean_p10,3822,zscore,0.030664260437490345,0.030664260437490345,0.0,7.436344696599688e-18,1.0,0.9999999999999999,95.06434253336106,1.9215514696013593e-13,58.23054897576152,43.66255883459598
total_signed_error,right_filtered_out_flux_p90,3822,zscore,0.030502693400256197,0.030502693400256197,-2.9745378786398754e-17,7.436344696599688e-18,0.9999999999999999,0.9999999999999999,790.1566129971839,1.9215514696013593e-13,1465.005017975988,43.66255883459598
total_signed_error,entrance_dark_ratio_max,3822,zscore,-0.03022729461952454,0.03022729461952454,7.436344696599688e-17,7.436344696599688e-18,1.0,0.9999999999999999,0.25638363662481306,1.9215514696013593e-13,0.36873721316189056,43.66255883459598
total_signed_error,roi_flow_mag_p90_p90,3822,zscore,-0.030221447734064214,0.030221447734064214,4.461806817959813e-17,7.436344696599688e-18,1.0,0.9999999999999999,1.8411234876246105,1.9215514696013593e-13,2.5808215635276026,43.66255883459598
total_signed_error,right_raw_in_flux_std,3822,zscore,-0.030043772197370037,0.030043772197370037,-7.436344696599688e-17,7.436344696599688e-18,1.0,0.9999999999999999,646.6617512655525,1.9215514696013593e-13,870.3147136559126,43.66255883459598
total_signed_error,background_value_mean_p10,3822,zscore,0.029972369094704923,0.029972369094704923,-2.0821765150479126e-16,7.436344696599688e-18,0.9999999999999999,0.9999999999999999,148.56021732926806,1.9215514696013593e-13,75.38288184595021,43.66255883459598
total_signed_error,roi_gray_p95_min,3822,zscore,0.029842156218154857,0.029842156218154857,3.271991666503863e-16,7.436344696599688e-18,0.9999999999999999,0.9999999999999999,128.68897174254315,1.9215514696013593e-13,72.97490557133663,43.66255883459598
total_signed_error,right_raw_candidate_pixels_mean,3822,zscore,0.029782479161377565,0.029782479161377565,-1.4872689393199377e-17,7.436344696599688e-18,1.0,0.9999999999999999,220.6303308078818,1.9215514696013593e-13,344.22215504503333,43.66255883459598
total_signed_error,raw_candidate_ratio_band_p50,3822,zscore,0.0297717749044383,0.0297717749044383,6.692710226939719e-17,7.436344696599688e-18,1.0,0.9999999999999999,0.07887628765538172,1.9215514696013593e-13,0.13641459059176192,43.66255883459598
total_signed_error,roi_gray_mean_mean,3822,zscore,0.029735195017959532,0.029735195017959532,0.0,7.436344696599688e-18,1.0,0.9999999999999999,95.58250149534982,1.9215514696013593e-13,57.478525350702185,43.66255883459598
total_signed_error,raw_component_count_p50,3822,zscore,0.029421614530854196,0.029421614530854196,-6.785664535647215e-17,7.436344696599688e-18,0.9999999999999998,0.9999999999999999,1.8584510727367871,1.9215514696013593e-13,3.0760415168417943,43.66255883459598
total_signed_error,filtered_in_flux_mean,3822,zscore,0.029142264109292684,0.029142264109292684,-3.718172348299844e-18,7.436344696599688e-18,1.0,0.9999999999999999,888.1955317543786,1.9215514696013593e-13,1586.6983197264021,43.66255883459598
total_signed_error,total_filtered_in_flux,3822,zscore,0.029117107083642485,0.029117107083642485,2.9745378786398754e-17,7.436344696599688e-18,1.0,0.9999999999999999,634830.486115777,1.9215514696013593e-13,1134074.2851078832,43.66255883459598
total_signed_error,roi_gray_mean_p50,3822,zscore,0.029050907255877553,0.029050907255877553,-2.9745378786398754e-17,7.436344696599688e-18,1.0,0.9999999999999999,95.67271971881162,1.9215514696013593e-13,57.502479790214785,43.66255883459598
total_signed_error,background_gray_p50_max,3822,zscore,0.029000322659126804,0.029000322659126804,-1.1898151514559501e-16,7.436344696599688e-18,0.9999999999999999,0.9999999999999999,108.7779958137101,1.9215514696013593e-13,61.55532313872101,43.66255883459598
total_signed_error,entrance_value_std_p50,3822,zscore,-0.02892931682289077,0.02892931682289077,-1.7847227271839252e-16,7.436344696599688e-18,1.0,0.9999999999999999,21.996186335377296,1.9215514696013593e-13,13.57975608300362,43.66255883459598
total_signed_error,background_saturation_mean_max,3822,zscore,-0.028869736648952794,0.028869736648952794,-1.1898151514559501e-16,7.436344696599688e-18,1.0,0.9999999999999999,188.3710255073876,1.9215514696013593e-13,58.1213516225739,43.66255883459598
total_signed_error,raw_candidate_component_area_ratio_p50,3822,zscore,0.028858203343778553,0.028858203343778553,-7.436344696599688e-18,7.436344696599688e-18,1.0,0.9999999999999999,0.008195387781196694,1.9215514696013593e-13,0.014279866965991086,43.66255883459598
total_signed_error,filtered_traffic_flux_mean,3822,zscore,0.028782234914990046,0.028782234914990046,3.718172348299844e-17,7.436344696599688e-18,1.0,0.9999999999999999,1760.4276035148548,1.9215514696013593e-13,3183.8705639064556,43.66255883459598
total_signed_error,total_filtered_traffic_flux,3822,zscore,0.028754106288212157,0.028754106288212157,-9.29543087074961e-18,7.436344696599688e-18,1.0,0.9999999999999999,1258246.7133861138,1.9215514696013593e-13,2275611.55194437,43.66255883459598
total_signed_error,right_raw_out_flux_std,3822,zscore,-0.02864679974448571,0.02864679974448571,-1.4872689393199377e-17,7.436344696599688e-18,1.0,0.9999999999999999,670.8194495295834,1.9215514696013593e-13,916.2080275246336,43.66255883459598
total_signed_error,frame_diff_p90_p50,3822,zscore,0.028633467466959737,0.028633467466959737,-8.551796401089641e-17,7.436344696599688e-18,1.0,0.9999999999999999,4.27933019361591,1.9215514696013593e-13,5.435213514914355,43.66255883459598
total_signed_error,raw_out_flux_p90,3822,zscore,-0.02862019530116507,0.02862019530116507,-2.9745378786398754e-17,7.436344696599688e-18,0.9999999999999999,0.9999999999999999,2623.243804239287,1.9215514696013593e-13,4071.140804854208,43.66255883459598
total_signed_error,entrance_dark_ratio_p50,3822,zscore,0.02861080057484595,0.02861080057484595,3.718172348299844e-17,7.436344696599688e-18,1.0,0.9999999999999999,0.18910178255451363,1.9215514696013593e-13,0.35465153793444043,43.66255883459598
total_signed_error,background_gray_std_max,3822,zscore,-0.028584824291205405,0.028584824291205405,-1.3385420453879437e-16,7.436344696599688e-18,0.9999999999999999,0.9999999999999999,29.514370840567455,1.9215514696013593e-13,15.518050208763961,43.66255883459598
total_signed_error,filtered_out_flux_max,3822,zscore,-0.02840173553682388,0.02840173553682388,-4.461806817959813e-17,7.436344696599688e-18,0.9999999999999999,0.9999999999999999,8374.213174540731,1.9215514696013593e-13,10788.903703754271,43.66255883459598
total_signed_error,filtered_out_flux_mean,3822,zscore,0.028240991834776373,0.028240991834776373,4.2758982005448204e-17,7.436344696599688e-18,1.0,0.9999999999999999,872.2320717604763,1.9215514696013593e-13,1607.5543408548003,43.66255883459598
total_signed_error,total_filtered_out_flux,3822,zscore,0.028210113094795937,0.028210113094795937,-6.506801609524727e-17,7.436344696599688e-18,1.0,0.9999999999999999,623416.2272703367,1.9215514696013593e-13,1148957.2525315306,43.66255883459598
total_signed_error,roi_gray_dynamic_range_p90,3822,zscore,-0.028115958703914593,0.028115958703914593,4.1643530300958253e-16,7.436344696599688e-18,0.9999999999999999,0.9999999999999999,81.78363945578229,1.9215514696013593e-13,42.684251912604715,43.66255883459598
total_signed_error,roi_gray_std_max,3822,zscore,-0.028090890299209137,0.028090890299209137,-1.7103592802179282e-16,7.436344696599688e-18,1.0,0.9999999999999999,29.68484001243585,1.9215514696013593e-13,15.621759388490137,43.66255883459598
total_signed_error,entrance_dark_ratio_mean,3822,zscore,0.027927770285507723,0.027927770285507723,-1.4872689393199377e-17,7.436344696599688e-18,1.0,0.9999999999999999,0.19177170612553102,1.9215514696013593e-13,0.353338319119443,43.66255883459598
total_signed_error,entrance_gray_std_max,3822,zscore,0.02783052893285619,0.02783052893285619,5.2054412876197816e-17,7.436344696599688e-18,1.0,0.9999999999999999,26.678577313667937,1.9215514696013593e-13,14.492104342139594,43.66255883459598
total_signed_error,raw_candidate_component_area_mean_p10,3222,zscore,0.027394316747816137,0.027394316747816137,-1.7642277734577286e-17,-1.3231708300932964e-17,0.9999999999999998,1.0,75.45171196660286,-2.237437167548325,92.53279420269864,46.61033926176647
total_signed_error,band_flow_mag_p90_mean,3822,zscore,-0.02732657470612867,0.02732657470612867,1.115451704489953e-16,7.436344696599688e-18,1.0,0.9999999999999999,1.3093466223711663,1.9215514696013593e-13,1.7017591789307596,43.66255883459598
total_signed_error,roi_value_mean_mean,3822,zscore,0.02732613530906681,0.02732613530906681,2.6770840907758875e-16,7.436344696599688e-18,1.0,0.9999999999999999,149.8735017584047,1.9215514696013593e-13,74.89855614844342,43.66255883459598
total_signed_error,background_gray_p95_min,3822,zscore,0.02718873141229418,0.02718873141229418,1.7847227271839252e-16,7.436344696599688e-18,0.9999999999999999,0.9999999999999999,129.87917320774463,1.9215514696013593e-13,73.34789439508435,43.66255883459598
total_signed_error,background_value_std_min,3822,zscore,-0.02714463271773001,0.02714463271773001,4.1643530300958253e-16,7.436344696599688e-18,0.9999999999999999,0.9999999999999999,17.79169315821966,1.9215514696013593e-13,10.51481662480388,43.66255883459598
total_signed_error,right_filtered_in_flux_p90,3822,zscore,0.02691651550560655,0.02691651550560655,-1.4872689393199377e-17,7.436344696599688e-18,1.0,0.9999999999999999,716.1846118264959,1.9215514696013593e-13,1350.3788810246651,43.66255883459598
