case,feature,n,pearson_r,pearson_abs_r,spearman_r,spearman_abs_r
in_low_flow_under,frame_diff_mean_p90,279,0.7584291033197276,0.7584291033197276,0.6146680799174781,0.6146680799174781
in_low_flow_under,frame_diff_p90_p90,279,0.7538843132931622,0.7538843132931622,0.6172582904838841,0.6172582904838841
in_low_flow_under,frame_diff_changed_ratio_10_p50,279,0.7478270830078314,0.7478270830078314,0.6751093083248754,0.6751093083248754
in_low_flow_under,frame_diff_changed_ratio_10_mean,279,0.746404590131417,0.746404590131417,0.6759991253075677,0.6759991253075677
in_low_flow_under,frame_diff_mean_mean,279,0.7355191156267293,0.7355191156267293,0.5718315808851389,0.5718315808851389
in_low_flow_under,frame_diff_mean_p50,279,0.7175129099994759,0.7175129099994759,0.5522501601380455,0.5522501601380455
in_low_flow_under,frame_diff_p90_mean,279,0.7163263275530595,0.7163263275530595,0.598643805754762,0.598643805754762
in_low_flow_under,frame_diff_changed_ratio_10_p90,279,0.7117891659045951,0.7117891659045951,0.6598740174885884,0.6598740174885884
in_low_flow_under,frame_diff_p90_p50,279,0.6513277547340715,0.6513277547340715,0.5138186324424195,0.5138186324424195
in_low_flow_under,entrance_saturation_mean_std,279,0.6375086195385228,0.6375086195385228,0.5911693251677176,0.5911693251677176
in_low_flow_under,frame_diff_changed_ratio_10_p10,279,0.6188839124733686,0.6188839124733686,0.48196721801712944,0.48196721801712944
in_low_flow_under,frame_diff_changed_ratio_10_std,279,0.6119813698916525,0.6119813698916525,0.6068381086240449,0.6068381086240449
in_low_flow_under,frame_diff_mean_p10,279,0.5888170298957319,0.5888170298957319,0.34830207648596234,0.34830207648596234
in_low_flow_under,frame_diff_mean_std,279,0.5768586495670435,0.5768586495670435,0.6239048545638685,0.6239048545638685
in_low_flow_under,background_value_std_std,279,0.5733931392853179,0.5733931392853179,0.56218840252072,0.56218840252072
in_low_flow_under,frame_diff_changed_ratio_25_mean,279,0.5610104028959391,0.5610104028959391,0.5347233800961021,0.5347233800961021
in_low_flow_under,entrance_gray_entropy_std,279,0.557011675187615,0.557011675187615,0.5175630088084126,0.5175630088084126
in_low_flow_under,background_value_mean_std,279,0.555748998333575,0.555748998333575,0.42789393774743134,0.42789393774743134
in_low_flow_under,entrance_gray_p95_std,279,0.5504409735203272,0.5504409735203272,0.5037720812810034,0.5037720812810034
in_low_flow_under,frame_diff_changed_ratio_25_p90,279,0.5500815617360681,0.5500815617360681,0.5257319398501479,0.5257319398501479
in_low_flow_under,roi_value_mean_std,279,0.5462099002584917,0.5462099002584917,0.4288352140678409,0.4288352140678409
in_low_flow_under,entrance_saturation_std_std,279,0.5439779527336736,0.5439779527336736,0.598431546875462,0.598431546875462
in_low_flow_under,frame_diff_p90_std,279,0.5382827129642394,0.5382827129642394,0.6618642327026973,0.6618642327026973
in_low_flow_under,entrance_saturation_mean_min,279,-0.5370278682887921,0.5370278682887921,-0.47450134388199244,0.47450134388199244
in_low_flow_under,band_direction_entropy_p90,279,-0.5241892342422577,0.5241892342422577,-0.5115072895049031,0.5115072895049031
in_low_flow_under,frame_diff_p90_p10,279,0.5162008955425638,0.5162008955425638,0.38114405961626396,0.38114405961626396
in_low_flow_under,band_direction_entropy_p50,279,-0.510704835407754,0.510704835407754,-0.5501838831787431,0.5501838831787431
in_low_flow_under,background_saturation_std_std,279,0.5076822579082375,0.5076822579082375,0.5854111563769997,0.5854111563769997
in_low_flow_under,frame_diff_changed_ratio_25_std,279,0.5051777767014115,0.5051777767014115,0.513772524076826,0.513772524076826
in_low_flow_under,roi_saturation_std_std,279,0.5020999166237216,0.5020999166237216,0.5907115338959481,0.5907115338959481
in_low_flow_under,band_direction_entropy_mean,279,-0.49858212264872975,0.49858212264872975,-0.5595344840194421,0.5595344840194421
in_low_flow_under,entrance_saturation_mean_p10,279,-0.49694305868703664,0.49694305868703664,-0.4134369059615814,0.4134369059615814
in_low_flow_under,roi_gray_p95_std,279,0.49213105605791385,0.49213105605791385,0.329987386566306,0.329987386566306
in_low_flow_under,roi_flow_active_ratio_p50,279,0.4816927915823454,0.4816927915823454,0.46182336610383473,0.46182336610383473
in_low_flow_under,roi_laplacian_var_mean,279,-0.47880326568051784,0.47880326568051784,-0.5145883325120082,0.5145883325120082
in_low_flow_under,roi_laplacian_var_p50,279,-0.4772962672964497,0.4772962672964497,-0.5129475223955092,0.5129475223955092
in_low_flow_under,roi_saturation_mean_std,279,0.476298492338227,0.476298492338227,0.5001677693126843,0.5001677693126843
in_low_flow_under,roi_laplacian_var_p10,279,-0.4757011513015513,0.4757011513015513,-0.5021097215451935,0.5021097215451935
in_low_flow_under,background_gray_p95_std,279,0.4743621760699728,0.4743621760699728,0.3187448396609859,0.3187448396609859
in_low_flow_under,roi_saturation_mean_min,279,-0.4696831519210707,0.4696831519210707,-0.3734888847484033,0.3734888847484033
in_low_flow_under,roi_laplacian_var_p90,279,-0.46864772232388924,0.46864772232388924,-0.5145615336264551,0.5145615336264551
in_low_flow_under,band_direction_entropy_p10,279,-0.46015351932213966,0.46015351932213966,-0.547775851359345,0.547775851359345
in_low_flow_under,frame_diff_changed_ratio_25_p50,279,0.4599312365138791,0.4599312365138791,0.40927294818631954,0.40927294818631954
in_low_flow_under,background_saturation_mean_min,279,-0.4558846597703995,0.4558846597703995,-0.35520596670337184,0.35520596670337184
in_low_flow_under,entrance_saturation_mean_mean,279,-0.4517126390851621,0.4517126390851621,-0.3678964822600763,0.3678964822600763
in_low_flow_under,roi_laplacian_var_max,279,-0.4503643680294031,0.4503643680294031,-0.5284679450111966,0.5284679450111966
in_low_flow_under,background_saturation_mean_std,279,0.44920275609606336,0.44920275609606336,0.4904875698073982,0.4904875698073982
in_low_flow_under,entrance_value_mean_std,279,0.44861898253938515,0.44861898253938515,0.4179203318869134,0.4179203318869134
in_low_flow_under,background_saturation_std_max,279,0.44832297839171537,0.44832297839171537,0.4310034373031136,0.4310034373031136
in_low_flow_under,roi_flow_mag_p99_p50,279,0.4473100312248093,0.4473100312248093,0.28335290526902107,0.28335290526902107
in_low_flow_under,entrance_saturation_mean_p50,279,-0.44464696124414554,0.44464696124414554,-0.3635710868763569,0.3635710868763569
in_low_flow_under,roi_value_std_std,279,0.4436895554910504,0.4436895554910504,0.4758592461757444,0.4758592461757444
in_low_flow_under,entrance_gray_dynamic_range_std,279,0.44194439682198106,0.44194439682198106,0.4772585900450941,0.4772585900450941
in_low_flow_under,frame_diff_changed_ratio_10_max,279,0.4359236151481696,0.4359236151481696,0.523560795248128,0.523560795248128
in_low_flow_under,roi_saturation_std_max,279,0.4309025623410099,0.4309025623410099,0.43664501712781656,0.43664501712781656
in_low_flow_under,band_direction_entropy_std,279,0.42434061988857447,0.42434061988857447,0.49251737818017455,0.49251737818017455
in_low_flow_under,roi_saturation_mean_p10,279,-0.4203291932367091,0.4203291932367091,-0.33646912526696005,0.33646912526696005
in_low_flow_under,roi_flow_active_ratio_p10,279,0.41927636745888325,0.41927636745888325,0.39162884787227714,0.39162884787227714
in_low_flow_under,band_flow_mag_p90_min,279,-0.4150989008639225,0.4150989008639225,-0.44208021790604285,0.44208021790604285
in_low_flow_under,roi_laplacian_var_min,279,-0.4142075506099054,0.4142075506099054,-0.45566642404999935,0.45566642404999935
in_low_flow_under,roi_flow_active_ratio_mean,279,0.4130049855853897,0.4130049855853897,0.22635336976423173,0.22635336976423173
in_low_flow_under,roi_gray_dynamic_range_std,279,0.4115646050389252,0.4115646050389252,0.36017674555773305,0.36017674555773305
in_low_flow_under,background_gray_dynamic_range_std,279,0.4083987069125981,0.4083987069125981,0.3773001283175403,0.3773001283175403
in_low_flow_under,background_saturation_mean_p10,279,-0.4048393300052863,0.4048393300052863,-0.32624769878436777,0.32624769878436777
in_low_flow_under,band_flow_mag_mean_min,279,-0.4040226041484398,0.4040226041484398,-0.44145748916339445,0.44145748916339445
in_low_flow_under,frame_diff_mean_max,279,0.40392658211850163,0.40392658211850163,0.5561390375921356,0.5561390375921356
in_low_flow_under,band_normal_abs_mean_min,279,-0.403866174146517,0.403866174146517,-0.43378969256913363,0.43378969256913363
in_low_flow_under,band_normal_abs_p90_min,279,-0.403098944316331,0.403098944316331,-0.42369341964484647,0.42369341964484647
in_low_flow_under,background_gray_std_std,279,0.4001638774894604,0.4001638774894604,0.4361416401228896,0.4361416401228896
in_low_flow_under,entrance_saturation_mean_p90,279,-0.3966711046338905,0.3966711046338905,-0.3229315439050382,0.3229315439050382
in_low_flow_under,frame_diff_mean_min,279,0.39335826888658926,0.39335826888658926,0.10001650756562254,0.10001650756562254
in_low_flow_under,roi_flow_mag_p99_mean,279,0.39255214882840433,0.39255214882840433,0.2183120100314235,0.2183120100314235
in_low_flow_under,background_gray_p50_std,279,0.3922853628602411,0.3922853628602411,0.41796652791161737,0.41796652791161737
in_low_flow_under,roi_saturation_mean_mean,279,-0.3921825169064955,0.3921825169064955,-0.32296138183946854,0.32296138183946854
in_low_flow_under,background_gray_mean_std,279,0.3912861878603871,0.3912861878603871,0.38787380819271317,0.38787380819271317
in_low_flow_under,roi_gray_std_std,279,0.38996300034857306,0.38996300034857306,0.4311086989051318,0.4311086989051318
in_low_flow_under,background_saturation_std_p90,279,0.3889468291168983,0.3889468291168983,0.36023476376356983,0.36023476376356983
in_low_flow_under,roi_saturation_mean_p50,279,-0.3833095217647891,0.3833095217647891,-0.32533985200160703,0.32533985200160703
in_low_flow_under,entrance_gray_std_std,279,0.380782772562774,0.380782772562774,0.4615188033559094,0.4615188033559094
in_low_flow_under,roi_saturation_std_p90,279,0.38015148737487153,0.38015148737487153,0.38300304167412785,0.38300304167412785
in_low_flow_under,frame_diff_p90_max,279,0.3795222438231669,0.3795222438231669,0.553972301020805,0.553972301020805
in_low_flow_under,background_saturation_mean_mean,279,-0.3775054843947577,0.3775054843947577,-0.3150012839986585,0.3150012839986585
in_low_flow_under,background_saturation_mean_p50,279,-0.3681527361436013,0.3681527361436013,-0.3169810862035469,0.3169810862035469
in_low_flow_under,roi_saturation_mean_p90,279,-0.3666855009274357,0.3666855009274357,-0.3090190544225423,0.3090190544225423
in_low_flow_under,entrance_gray_entropy_min,279,-0.36265077163658016,0.36265077163658016,-0.3714712325711356,0.3714712325711356
in_low_flow_under,band_direction_entropy_min,279,-0.3620304806400133,0.3620304806400133,-0.32304012083310424,0.32304012083310424
in_low_flow_under,frame_diff_p90_min,279,0.3605857307199016,0.3605857307199016,0.15416606696198845,0.15416606696198845
in_low_flow_under,roi_flow_mag_p99_p10,279,0.35989147253348897,0.35989147253348897,0.08888223367896585,0.08888223367896585
in_low_flow_under,entrance_saturation_mean_max,279,-0.3592918065581572,0.3592918065581572,-0.31917887109607934,0.31917887109607934
in_low_flow_under,background_saturation_mean_p90,279,-0.35477085057126295,0.35477085057126295,-0.30258649305826424,0.30258649305826424
in_low_flow_under,roi_saturation_mean_max,279,-0.3492455220885971,0.3492455220885971,-0.313562985048247,0.313562985048247
in_low_flow_under,roi_gray_mean_std,279,0.34846164761627507,0.34846164761627507,0.37539271073136254,0.37539271073136254
in_low_flow_under,roi_tenengrad_mean_min,279,-0.34571283367174677,0.34571283367174677,-0.37853425843884037,0.37853425843884037
in_low_flow_under,background_gray_entropy_std,279,0.34521383557073787,0.34521383557073787,0.44929934037516567,0.44929934037516567
in_low_flow_under,background_gray_entropy_max,279,0.34489276307859223,0.34489276307859223,0.31079303013529536,0.31079303013529536
in_low_flow_under,band_flow_mag_mean_p10,279,-0.3431884942604284,0.3431884942604284,-0.37955676024742147,0.37955676024742147
in_low_flow_under,background_saturation_std_p50,279,0.34268971754013333,0.34268971754013333,0.33415834301163116,0.33415834301163116
in_low_flow_under,roi_value_std_max,279,0.3416801157484868,0.3416801157484868,0.2538351760794478,0.2538351760794478
in_low_flow_under,band_normal_abs_mean_p10,279,-0.3408958825341304,0.3408958825341304,-0.37197267563586806,0.37197267563586806
in_low_flow_under,persistence_max_p10,279,0.340539417403538,0.340539417403538,0.31560911109500955,0.31560911109500955
in_low_flow_under,background_saturation_std_mean,279,0.3404558916316058,0.3404558916316058,0.32705498067701133,0.32705498067701133
in_low_flow_under,background_saturation_mean_max,279,-0.33865361424951185,0.33865361424951185,-0.30852009785234574,0.30852009785234574
in_low_flow_under,frame_diff_changed_ratio_10_min,279,0.3371841148207363,0.3371841148207363,0.24843607120277583,0.24843607120277583
in_low_flow_under,frame_diff_changed_ratio_25_max,279,0.3355689839280104,0.3355689839280104,0.4781803765128267,0.4781803765128267
in_low_flow_under,roi_flow_mag_p99_p90,279,0.33526495605080703,0.33526495605080703,0.15481163629737854,0.15481163629737854
in_low_flow_under,entrance_gray_dynamic_range_min,279,-0.33491777681569257,0.33491777681569257,-0.40226238581986845,0.40226238581986845
in_low_flow_under,roi_saturation_std_p50,279,0.33387253898518154,0.33387253898518154,0.34708037883734155,0.34708037883734155
in_low_flow_under,roi_saturation_std_mean,279,0.3316213265791516,0.3316213265791516,0.3413691771656345,0.3413691771656345
in_low_flow_under,background_gray_dynamic_range_max,279,0.3303862984272094,0.3303862984272094,0.22172675397545744,0.22172675397545744
in_low_flow_under,background_gray_entropy_p90,279,0.3301639921783236,0.3301639921783236,0.27884765344720763,0.27884765344720763
in_low_flow_under,roi_gray_dynamic_range_max,279,0.32933940228182385,0.32933940228182385,0.23232164035555491,0.23232164035555491
in_low_flow_under,roi_flow_active_ratio_p90,279,0.3270727325009565,0.3270727325009565,0.17745698694181367,0.17745698694181367
in_low_flow_under,band_normal_abs_p90_p10,279,-0.32556297191444905,0.32556297191444905,-0.33749494240158895,0.33749494240158895
in_low_flow_under,roi_tenengrad_mean_p10,279,-0.3215122255257586,0.3215122255257586,-0.3572794268691111,0.3572794268691111
in_low_flow_under,roi_tenengrad_mean_p90,279,-0.3213720658818344,0.3213720658818344,-0.36814513171366264,0.36814513171366264
in_low_flow_under,roi_tenengrad_mean_mean,279,-0.32074053721104095,0.32074053721104095,-0.3607306812848892,0.3607306812848892
in_low_flow_under,roi_flow_mag_mean_min,279,-0.31893999620252306,0.31893999620252306,-0.3759618417029046,0.3759618417029046
in_low_flow_under,entrance_value_std_min,279,-0.3170006180882139,0.3170006180882139,-0.35787093629147587,0.35787093629147587
in_low_flow_under,roi_tenengrad_mean_p50,279,-0.31688450551769387,0.31688450551769387,-0.3578482815634825,0.3578482815634825
in_low_flow_under,left_raw_in_flux_p90,279,0.31674959818989135,0.31674959818989135,0.3095686794914627,0.3095686794914627
in_low_flow_under,entrance_gray_std_min,279,-0.3148191013436627,0.3148191013436627,-0.39015337112775844,0.39015337112775844
in_low_flow_under,background_gray_dynamic_range_p90,279,0.31459359782463636,0.31459359782463636,0.21682684736507296,0.21682684736507296
in_low_flow_under,roi_flow_mag_p90_min,279,-0.3142101482883185,0.3142101482883185,-0.36152166282446435,0.36152166282446435
in_low_flow_under,roi_gray_dynamic_range_p90,279,0.31355578696986325,0.31355578696986325,0.22583788883812486,0.22583788883812486
in_low_flow_under,band_direction_entropy_max,279,-0.3063017739238216,0.3063017739238216,-0.25639681800572817,0.25639681800572817
in_low_flow_under,band_flow_mag_p90_p10,279,-0.30599478953456816,0.30599478953456816,-0.32876430753183195,0.32876430753183195
in_low_flow_under,persistence_max_p50,279,0.30433128646387375,0.30433128646387375,0.26125358493414114,0.26125358493414114
in_low_flow_under,background_gray_entropy_p50,279,0.2962102504672379,0.2962102504672379,0.21747212743264305,0.21747212743264305
in_low_flow_under,background_gray_std_max,279,0.29610144293112567,0.29610144293112567,0.2622563805180751,0.2622563805180751
in_low_flow_under,background_gray_dynamic_range_p50,279,0.29411333728045586,0.29411333728045586,0.20284985265118557,0.20284985265118557
in_low_flow_under,roi_gray_dynamic_range_p50,279,0.2938053109008437,0.2938053109008437,0.2240869184124242,0.2240869184124242
in_low_flow_under,roi_gray_std_max,279,0.2929826609659484,0.2929826609659484,0.2678532034411325,0.2678532034411325
in_low_flow_under,background_value_std_max,279,0.2921961468681005,0.2921961468681005,0.17079482317390715,0.17079482317390715
in_low_flow_under,persistence_max_min,279,0.2921858384704262,0.2921858384704262,0.1652108841407185,0.1652108841407185
in_low_flow_under,roi_gray_entropy_max,279,0.29196939636415775,0.29196939636415775,0.2892895491119798,0.2892895491119798
in_low_flow_under,direction_balance_abs_std,208,0.28979450360791126,0.28979450360791126,0.24389058128793123,0.24389058128793123
in_low_flow_under,persistence_mean_p10,279,0.2880481064136639,0.2880481064136639,0.3173510297209367,0.3173510297209367
in_low_flow_under,entrance_saturation_std_p90,279,0.28785705813735935,0.28785705813735935,0.46337068923078617,0.46337068923078617
in_low_flow_under,background_gray_entropy_mean,279,0.2858876708179836,0.2858876708179836,0.21285608846539836,0.21285608846539836
in_low_flow_under,background_gray_p95_max,279,0.28518366646986215,0.28518366646986215,0.23839112564316217,0.23839112564316217
in_low_flow_under,background_gray_dynamic_range_mean,279,0.2837763918480501,0.2837763918480501,0.19719144916663087,0.19719144916663087
in_low_flow_under,roi_gray_entropy_p90,279,0.2837191368811154,0.2837191368811154,0.272594672243853,0.272594672243853
in_low_flow_under,roi_gray_dynamic_range_mean,279,0.28134022284983395,0.28134022284983395,0.21098458691140531,0.21098458691140531
in_low_flow_under,roi_gray_p95_max,279,0.28095884145426947,0.28095884145426947,0.23180140181102019,0.23180140181102019
in_low_flow_under,top_raw_in_flux_p90,279,0.2793125569630901,0.2793125569630901,0.37855468293799105,0.37855468293799105
in_low_flow_under,direction_balance_abs_min,208,-0.2770379612086928,0.2770379612086928,-0.252943234978129,0.252943234978129
in_low_flow_under,background_saturation_std_p10,279,0.27468153478676055,0.27468153478676055,0.3078125520183074,0.3078125520183074
in_low_flow_under,roi_gray_p50_std,279,0.27396864844984026,0.27396864844984026,0.3887059550307154,0.3887059550307154
in_low_flow_under,roi_flow_mag_p90_std,279,0.2734784774015007,0.2734784774015007,0.1818448048912832,0.1818448048912832
in_low_flow_under,roi_tenengrad_mean_max,279,-0.2733830000706264,0.2733830000706264,-0.31678437685804306,0.31678437685804306
in_low_flow_under,roi_gray_entropy_p50,279,0.26944843876099345,0.26944843876099345,0.23920574733911132,0.23920574733911132
in_low_flow_under,background_gray_p95_p90,279,0.26909277353479605,0.26909277353479605,0.21998077910081415,0.21998077910081415
in_low_flow_under,roi_value_std_p90,279,0.2680371316020091,0.2680371316020091,0.17123769547846146,0.17123769547846146
in_low_flow_under,roi_saturation_std_p10,279,0.26697309192780067,0.26697309192780067,0.3156347875509623,0.3156347875509623
in_low_flow_under,roi_gray_p95_p90,279,0.2644719408477237,0.2644719408477237,0.21767243386125834,0.21767243386125834
in_low_flow_under,entrance_value_std_std,279,0.2634650124988183,0.2634650124988183,0.3875127139306717,0.3875127139306717
in_low_flow_under,entrance_saturation_std_max,279,0.2633886226404879,0.2633886226404879,0.4173448465404464,0.4173448465404464
in_low_flow_under,background_gray_std_p90,279,0.2602622773246993,0.2602622773246993,0.2297277827227421,0.2297277827227421
in_low_flow_under,roi_gray_std_p90,279,0.259948539742856,0.259948539742856,0.24482301477279692,0.24482301477279692
in_low_flow_under,roi_gray_entropy_mean,279,0.25738017182887113,0.25738017182887113,0.22796126649359663,0.22796126649359663
in_low_flow_under,top_raw_candidate_pixels_p50,279,0.25391438685871015,0.25391438685871015,0.19095053333909182,0.19095053333909182
in_low_flow_under,left_raw_candidate_pixels_p90,279,0.2529455434942528,0.2529455434942528,0.30202904813434406,0.30202904813434406
in_low_flow_under,background_gray_p95_p50,279,0.251127173397962,0.251127173397962,0.21710420333120603,0.21710420333120603
in_low_flow_under,roi_flow_mag_mean_std,279,0.247934654961196,0.247934654961196,0.09668015682060349,0.09668015682060349
in_low_flow_under,roi_flow_mag_p99_std,279,0.24611939272675817,0.24611939272675817,0.06816614259200696,0.06816614259200696
in_low_flow_under,background_gray_p95_mean,279,0.244050393649071,0.244050393649071,0.21580728120229734,0.21580728120229734
in_low_flow_under,roi_gray_entropy_std,279,0.2427597201244311,0.2427597201244311,0.4084498267541518,0.4084498267541518
in_low_flow_under,roi_gray_p95_p50,279,0.24124107614657436,0.24124107614657436,0.21479267843246985,0.21479267843246985
in_low_flow_under,persistence_mean_min,279,0.2388002996821459,0.2388002996821459,0.19588427647733275,0.19588427647733275
in_low_flow_under,left_raw_out_flux_p90,279,0.23816535993720336,0.23816535993720336,0.14321926391511045,0.14321926391511045
in_low_flow_under,roi_flow_mag_p90_p90,279,0.23607107592959295,0.23607107592959295,0.06987602200116888,0.06987602200116888
in_low_flow_under,background_value_mean_max,279,0.2355632762142749,0.2355632762142749,0.21815646598434674,0.21815646598434674
in_low_flow_under,roi_gray_p95_mean,279,0.23427319837464267,0.23427319837464267,0.21246573817293365,0.21246573817293365
in_low_flow_under,roi_gray_std_p50,279,0.2326488018341198,0.2326488018341198,0.2362678159064036,0.2362678159064036
in_low_flow_under,background_gray_dynamic_range_p10,279,0.23149855559916882,0.23149855559916882,0.16387630728352887,0.16387630728352887
in_low_flow_under,entrance_gray_entropy_p10,279,-0.23102526529981238,0.23102526529981238,-0.24164527475596376,0.24164527475596376
in_low_flow_under,background_gray_std_p50,279,0.23077885716772187,0.23077885716772187,0.22193317490715228,0.22193317490715228
in_low_flow_under,roi_flow_active_ratio_std,279,0.22852959087705094,0.22852959087705094,0.10855083168523193,0.10855083168523193
in_low_flow_under,persistent_candidate_pixels_p50,279,0.22793649860623294,0.22793649860623294,0.13813757009857983,0.13813757009857983
in_low_flow_under,entrance_gray_dynamic_range_p10,279,-0.22752024789445124,0.22752024789445124,-0.24548599596627618,0.24548599596627618
in_low_flow_under,persistence_mean_p50,279,0.22677709553835318,0.22677709553835318,0.23698079164583905,0.23698079164583905
in_low_flow_under,roi_gray_std_mean,279,0.22632013633729656,0.22632013633729656,0.23002146535514462,0.23002146535514462
in_low_flow_under,raw_in_flux_p90,279,0.22559186885376462,0.22559186885376462,0.24687198664232743,0.24687198664232743
in_low_flow_under,background_gray_std_mean,279,0.22462414288534896,0.22462414288534896,0.2161592583177073,0.2161592583177073
in_low_flow_under,top_raw_candidate_pixels_p90,279,0.22100239201350308,0.22100239201350308,0.2648780751358664,0.2648780751358664
in_low_flow_under,roi_gray_dynamic_range_p10,279,0.22087202756245108,0.22087202756245108,0.1758540470728494,0.1758540470728494
in_low_flow_under,left_raw_candidate_pixels_p50,279,0.22054147413072966,0.22054147413072966,0.10127599058066115,0.10127599058066115
in_low_flow_under,rejected_component_count_p50,279,0.22054147413072955,0.22054147413072955,0.10127599058066115,0.10127599058066115
in_low_flow_under,roi_value_mean_max,279,0.2193076881195815,0.2193076881195815,0.20482692133192545,0.20482692133192545
in_low_flow_under,background_gray_entropy_p10,279,0.2165834944519963,0.2165834944519963,0.1361888973324458,0.1361888973324458
in_low_flow_under,direction_balance_abs_p10,208,-0.2145802717141396,0.2145802717141396,-0.19315520051562746,0.19315520051562746
in_low_flow_under,frame_diff_changed_ratio_25_p10,279,0.21300741341568544,0.21300741341568544,0.13293386984883107,0.13293386984883107
in_low_flow_under,entrance_gray_mean_std,279,0.21136390827681983,0.21136390827681983,0.3473141093237127,0.3473141093237127
in_low_flow_under,entrance_saturation_std_p50,279,0.2103566747732888,0.2103566747732888,0.30319540794238004,0.30319540794238004
in_low_flow_under,top_raw_in_flux_mean,279,0.20972975374573297,0.20972975374573297,0.10263220492944039,0.10263220492944039
in_low_flow_under,roi_gray_entropy_p10,279,0.20838884861845058,0.20838884861845058,0.16259491674897164,0.16259491674897164
in_low_flow_under,band_flow_mag_mean_p50,279,-0.20794150617438512,0.20794150617438512,-0.207476419398473,0.207476419398473
in_low_flow_under,background_value_std_p90,279,0.20686510869505087,0.20686510869505087,0.08139595118582307,0.08139595118582307
in_low_flow_under,background_gray_p95_p10,279,0.206392782033878,0.206392782033878,0.21482449161837244,0.21482449161837244
in_low_flow_under,raw_candidate_component_count_p50,279,0.20577189841610835,0.20577189841610835,0.25857578751278454,0.25857578751278454
in_low_flow_under,top_raw_out_flux_p90,279,0.20489559699052046,0.20489559699052046,0.32617063209398434,0.32617063209398434
in_low_flow_under,background_value_mean_p90,279,0.20453250187559635,0.20453250187559635,0.20802096170182705,0.20802096170182705
in_low_flow_under,left_raw_in_flux_mean,279,0.20387448722096962,0.20387448722096962,0.10288618047165568,0.10288618047165568
in_low_flow_under,raw_candidate_component_area_max_p50,279,0.20358481137136977,0.20358481137136977,0.2597384060769764,0.2597384060769764
in_low_flow_under,raw_traffic_flux_p50,279,0.20341852123092205,0.20341852123092205,0.2597384060769764,0.2597384060769764
in_low_flow_under,persistence_max_mean,279,0.2033268930998638,0.2033268930998638,0.18562284637237453,0.18562284637237453
in_low_flow_under,band_normal_abs_mean_p50,279,-0.20320298564445016,0.20320298564445016,-0.20725926554234095,0.20725926554234095
in_low_flow_under,entrance_gray_std_p10,279,-0.20249009059709255,0.20249009059709255,-0.24240365558940202,0.24240365558940202
in_low_flow_under,raw_candidate_pixels_p50,279,0.20014262631791305,0.20014262631791305,0.2596270121413443,0.2596270121413443
in_low_flow_under,raw_candidate_component_area_sum_p50,279,0.20014262631791305,0.20014262631791305,0.2596270121413443,0.2596270121413443
in_low_flow_under,raw_candidate_ratio_band_p50,279,0.20014262631791294,0.20014262631791294,0.2596270121413443,0.2596270121413443
in_low_flow_under,band_flow_mag_mean_mean,279,-0.1992281243254972,0.1992281243254972,-0.1781219700167547,0.1781219700167547
in_low_flow_under,raw_candidate_component_area_ratio_p50,279,0.19921768151852887,0.19921768151852887,0.2596753307976711,0.2596753307976711
in_low_flow_under,entrance_saturation_std_mean,279,0.19802987956169582,0.19802987956169582,0.3213465417770107,0.3213465417770107
in_low_flow_under,raw_component_count_p50,279,0.19727177559557477,0.19727177559557477,0.13807809899859536,0.13807809899859536
in_low_flow_under,roi_value_std_p50,279,0.19317799628413387,0.19317799628413387,0.08608299338592519,0.08608299338592519
in_low_flow_under,filtered_to_raw_traffic_ratio_mean,265,-0.19015536983672846,0.19015536983672846,-0.2028061755344589,0.2028061755344589
in_low_flow_under,roi_gray_p95_p10,279,0.18940666349020296,0.18940666349020296,0.20830766119530203,0.20830766119530203
in_low_flow_under,band_normal_abs_mean_mean,279,-0.18918062631217933,0.18918062631217933,-0.1710724817304119,0.1710724817304119
in_low_flow_under,roi_flow_mag_mean_p10,279,-0.18770725520288217,0.18770725520288217,-0.24811098938072002,0.24811098938072002
in_low_flow_under,filtered_to_raw_traffic_ratio_std,265,-0.18702474136836061,0.18702474136836061,-0.20348859256409657,0.20348859256409657
in_low_flow_under,background_gray_mean_max,279,0.18584125086361242,0.18584125086361242,0.21287570414451462,0.21287570414451462
in_low_flow_under,roi_flow_mag_p99_max,279,0.18533313358140327,0.18533313358140327,0.06972379328013992,0.06972379328013992
in_low_flow_under,roi_value_mean_p90,279,0.18531486703311917,0.18531486703311917,0.19031214761740936,0.19031214761740936
in_low_flow_under,entrance_value_mean_max,279,0.1852857732258767,0.1852857732258767,0.1566463929876749,0.1566463929876749
in_low_flow_under,roi_value_std_mean,279,0.18511348433013117,0.18511348433013117,0.07438237893166494,0.07438237893166494
in_low_flow_under,raw_candidate_component_count_mean,279,0.18478771001285105,0.18478771001285105,0.15246684767091492,0.15246684767091492
in_low_flow_under,background_saturation_std_min,279,0.1826802200558374,0.1826802200558374,0.25095360518955295,0.25095360518955295
in_low_flow_under,top_raw_out_flux_mean,279,0.1798129651333235,0.1798129651333235,0.1038334940772379,0.1038334940772379
in_low_flow_under,entrance_saturation_std_min,279,-0.17806728061362848,0.17806728061362848,-0.22388231034609837,0.22388231034609837
in_low_flow_under,roi_gray_std_p10,279,0.1763751220498551,0.1763751220498551,0.19972463454433417,0.19972463454433417
in_low_flow_under,top_raw_candidate_pixels_mean,279,0.1762389529263086,0.1762389529263086,0.10276321128306218,0.10276321128306218
