group_id,group_size,representative_feature,best_target,best_abs_r,best_r,mean_abs_r,members
111,346,frame_diff_mean_p10,sum_abs_error,0.48219237053478453,0.48219237053478453,0.4647353942867809,band_flow_mag_mean_max|band_flow_mag_mean_mean|band_flow_mag_mean_p10|band_flow_mag_mean_p50|band_flow_mag_mean_p90|band_flow_mag_mean_std|band_flow_mag_p90_max|band_flow_mag_p90_mean|band_flow_mag_p90_p10|band_flow_mag_p90_p50|band_flow_mag_p90_p90|band_flow_mag_p90_std|band_normal_abs_mean_max|band_normal_abs_mean_mean|band_normal_abs_mean_p10|band_normal_abs_mean_p50|band_normal_abs_mean_p90|band_normal_abs_mean_std|band_normal_abs_p90_max|band_normal_abs_p90_mean|band_normal_abs_p90_p10|band_normal_abs_p90_p50|band_normal_abs_p90_p90|band_normal_abs_p90_std|bottom_filtered_candidate_pixels_max|bottom_filtered_candidate_pixels_mean|bottom_filtered_candidate_pixels_p50|bottom_filtered_candidate_pixels_p90|bottom_filtered_candidate_pixels_std|bottom_filtered_in_flux_mean|bottom_filtered_in_flux_p90|bottom_filtered_in_flux_std|bottom_filtered_out_flux_max|bottom_filtered_out_flux_mean|bottom_filtered_out_flux_p50|bottom_filtered_out_flux_p90|bottom_filtered_out_flux_std|bottom_raw_candidate_pixels_max|bottom_raw_candidate_pixels_mean|bottom_raw_candidate_pixels_p50|bottom_raw_candidate_pixels_p90|bottom_raw_candidate_pixels_std|bottom_raw_in_flux_mean|bottom_raw_in_flux_p90|bottom_raw_in_flux_std|bottom_raw_out_flux_max|bottom_raw_out_flux_mean|bottom_raw_out_flux_p50|bottom_raw_out_flux_p90|bottom_raw_out_flux_std|candidate_direction_entropy_mean|candidate_direction_entropy_p10|candidate_direction_entropy_p50|candidate_direction_entropy_p90|direction_balance_abs_mean|direction_balance_abs_p50|filtered_candidate_component_area_max_max|filtered_candidate_component_area_max_mean|filtered_candidate_component_area_max_p10|filtered_candidate_component_area_max_p50|filtered_candidate_component_area_max_p90|filtered_candidate_component_area_max_std|filtered_candidate_component_area_mean_max|filtered_candidate_component_area_p50_max|filtered_candidate_component_area_p90_max|filtered_candidate_component_area_ratio_max|filtered_candidate_component_area_ratio_mean|filtered_candidate_component_area_ratio_p10|filtered_candidate_component_area_ratio_p50|filtered_candidate_component_area_ratio_p90|filtered_candidate_component_area_ratio_std|filtered_candidate_component_area_sum_max|filtered_candidate_component_area_sum_mean|filtered_candidate_component_area_sum_p10|filtered_candidate_component_area_sum_p50|filtered_candidate_component_area_sum_p90|filtered_candidate_component_area_sum_std|filtered_candidate_component_count_max|filtered_candidate_component_count_mean|filtered_candidate_component_count_p10|filtered_candidate_component_count_p50|filtered_candidate_component_count_p90|filtered_candidate_component_count_std|filtered_candidate_pixels_max|filtered_candidate_pixels_mean|filtered_candidate_pixels_p10|filtered_candidate_pixels_p50|filtered_candidate_pixels_p90|filtered_candidate_pixels_std|filtered_candidate_ratio_band_max|filtered_candidate_ratio_band_mean|filtered_candidate_ratio_band_p10|filtered_candidate_ratio_band_p50|filtered_candidate_ratio_band_p90|filtered_candidate_ratio_band_std|filtered_in_flux_max|filtered_in_flux_mean|filtered_in_flux_p10|filtered_in_flux_p50|filtered_in_flux_p90|filtered_in_flux_std|filtered_out_flux_max|filtered_out_flux_mean|filtered_out_flux_p10|filtered_out_flux_p50|filtered_out_flux_p90|filtered_out_flux_std|filtered_to_raw_traffic_ratio_mean|filtered_to_raw_traffic_ratio_p10|filtered_traffic_flux_max|filtered_traffic_flux_mean|filtered_traffic_flux_p10|filtered_traffic_flux_p50|filtered_traffic_flux_p90|filtered_traffic_flux_std|frame_diff_changed_ratio_10_max|frame_diff_changed_ratio_10_mean|frame_diff_changed_ratio_10_p10|frame_diff_changed_ratio_10_p50|frame_diff_changed_ratio_10_p90|frame_diff_changed_ratio_10_std|frame_diff_changed_ratio_25_max|frame_diff_changed_ratio_25_mean|frame_diff_changed_ratio_25_p10|frame_diff_changed_ratio_25_p50|frame_diff_changed_ratio_25_p90|frame_diff_changed_ratio_25_std|frame_diff_mean_max|frame_diff_mean_mean|frame_diff_mean_p10|frame_diff_mean_p50|frame_diff_mean_p90|frame_diff_mean_std|frame_diff_p90_max|frame_diff_p90_mean|frame_diff_p90_p10|frame_diff_p90_p50|frame_diff_p90_p90|frame_diff_p90_std|left_filtered_candidate_pixels_max|left_filtered_candidate_pixels_mean|left_filtered_candidate_pixels_p50|left_filtered_candidate_pixels_p90|left_filtered_candidate_pixels_std|left_filtered_in_flux_mean|left_filtered_in_flux_p90|left_filtered_in_flux_std|left_filtered_out_flux_mean|left_filtered_out_flux_p90|left_filtered_out_flux_std|left_raw_candidate_pixels_max|left_raw_candidate_pixels_mean|left_raw_candidate_pixels_p50|left_raw_candidate_pixels_p90|left_raw_candidate_pixels_std|left_raw_in_flux_mean|left_raw_in_flux_p90|left_raw_in_flux_std|left_raw_out_flux_mean|left_raw_out_flux_p90|left_raw_out_flux_std|persistence_max_mean|persistence_max_p10|persistence_max_p50|persistence_mean_max|persistence_mean_mean|persistence_mean_p10|persistence_mean_p50|persistence_mean_p90|persistence_mean_std|persistent_candidate_pixels_max|persistent_candidate_pixels_mean|persistent_candidate_pixels_p10|persistent_candidate_pixels_p50|persistent_candidate_pixels_p90|persistent_candidate_pixels_std|raw_candidate_component_area_max_max|raw_candidate_component_area_max_mean|raw_candidate_component_area_max_p10|raw_candidate_component_area_max_p50|raw_candidate_component_area_max_p90|raw_candidate_component_area_max_std|raw_candidate_component_area_mean_mean|raw_candidate_component_area_mean_p10|raw_candidate_component_area_mean_p50|raw_candidate_component_area_mean_p90|raw_candidate_component_area_mean_std|raw_candidate_component_area_p50_mean|raw_candidate_component_area_p50_p90|raw_candidate_component_area_p50_std|raw_candidate_component_area_p90_max|raw_candidate_component_area_p90_mean|raw_candidate_component_area_p90_p10|raw_candidate_component_area_p90_p50|raw_candidate_component_area_p90_p90|raw_candidate_component_area_ratio_max|raw_candidate_component_area_ratio_mean|raw_candidate_component_area_ratio_p10|raw_candidate_component_area_ratio_p50|raw_candidate_component_area_ratio_p90|raw_candidate_component_area_ratio_std|raw_candidate_component_area_sum_max|raw_candidate_component_area_sum_mean|raw_candidate_component_area_sum_p10|raw_candidate_component_area_sum_p50|raw_candidate_component_area_sum_p90|raw_candidate_component_area_sum_std|raw_candidate_component_count_max|raw_candidate_component_count_mean|raw_candidate_component_count_p10|raw_candidate_component_count_p50|raw_candidate_component_count_p90|raw_candidate_component_count_std|raw_candidate_pixels_max|raw_candidate_pixels_mean|raw_candidate_pixels_p10|raw_candidate_pixels_p50|raw_candidate_pixels_p90|raw_candidate_pixels_std|raw_candidate_ratio_band_max|raw_candidate_ratio_band_mean|raw_candidate_ratio_band_p10|raw_candidate_ratio_band_p50|raw_candidate_ratio_band_p90|raw_candidate_ratio_band_std|raw_component_count_max|raw_component_count_mean|raw_component_count_p10|raw_component_count_p50|raw_component_count_p90|raw_component_count_std|raw_in_flux_max|raw_in_flux_mean|raw_in_flux_p10|raw_in_flux_p50|raw_in_flux_p90|raw_in_flux_std|raw_out_flux_max|raw_out_flux_mean|raw_out_flux_p10|raw_out_flux_p50|raw_out_flux_p90|raw_out_flux_std|raw_traffic_flux_max|raw_traffic_flux_mean|raw_traffic_flux_p10|raw_traffic_flux_p50|raw_traffic_flux_p90|raw_traffic_flux_std|rejected_component_count_max|rejected_component_count_mean|rejected_component_count_p50|rejected_component_count_p90|rejected_component_count_std|right_filtered_candidate_pixels_max|right_filtered_candidate_pixels_mean|right_filtered_candidate_pixels_p50|right_filtered_candidate_pixels_p90|right_filtered_candidate_pixels_std|right_filtered_in_flux_mean|right_filtered_in_flux_p50|right_filtered_in_flux_p90|right_filtered_in_flux_std|right_filtered_out_flux_mean|right_filtered_out_flux_p50|right_filtered_out_flux_p90|right_filtered_out_flux_std|right_raw_candidate_pixels_max|right_raw_candidate_pixels_mean|right_raw_candidate_pixels_p10|right_raw_candidate_pixels_p50|right_raw_candidate_pixels_p90|right_raw_candidate_pixels_std|right_raw_in_flux_mean|right_raw_in_flux_p50|right_raw_in_flux_p90|right_raw_in_flux_std|right_raw_out_flux_mean|right_raw_out_flux_p50|right_raw_out_flux_p90|right_raw_out_flux_std|roi_flow_active_ratio_max|roi_flow_active_ratio_mean|roi_flow_active_ratio_p10|roi_flow_active_ratio_p50|roi_flow_active_ratio_p90|roi_flow_active_ratio_std|roi_flow_mag_mean_mean|roi_flow_mag_mean_p10|roi_flow_mag_mean_p50|roi_flow_mag_mean_p90|roi_flow_mag_mean_std|roi_flow_mag_p90_mean|roi_flow_mag_p90_p10|roi_flow_mag_p90_p50|roi_flow_mag_p90_p90|roi_flow_mag_p90_std|roi_flow_mag_p99_mean|roi_flow_mag_p99_min|roi_flow_mag_p99_p10|roi_flow_mag_p99_p50|roi_flow_mag_p99_p90|top_filtered_candidate_pixels_max|top_filtered_candidate_pixels_mean|top_filtered_candidate_pixels_p10|top_filtered_candidate_pixels_p50|top_filtered_candidate_pixels_p90|top_filtered_candidate_pixels_std|top_filtered_in_flux_max|top_filtered_in_flux_mean|top_filtered_in_flux_p50|top_filtered_in_flux_p90|top_filtered_in_flux_std|top_filtered_out_flux_max|top_filtered_out_flux_mean|top_filtered_out_flux_p50|top_filtered_out_flux_p90|top_filtered_out_flux_std|top_raw_candidate_pixels_max|top_raw_candidate_pixels_mean|top_raw_candidate_pixels_p10|top_raw_candidate_pixels_p50|top_raw_candidate_pixels_p90|top_raw_candidate_pixels_std|top_raw_in_flux_max|top_raw_in_flux_mean|top_raw_in_flux_p50|top_raw_in_flux_p90|top_raw_in_flux_std|top_raw_out_flux_max|top_raw_out_flux_mean|top_raw_out_flux_p50|top_raw_out_flux_p90|top_raw_out_flux_std|total_filtered_in_flux|total_filtered_out_flux|total_filtered_traffic_flux|total_raw_in_flux|total_raw_out_flux|total_raw_traffic_flux|valid_component_count_max|valid_component_count_mean|valid_component_count_p10|valid_component_count_p50|valid_component_count_p90|valid_component_count_std
117,90,entrance_gray_p50_min,in_abs_error,0.1471003699861123,-0.1471003699861123,0.13492088129827146,background_gray_mean_max|background_gray_mean_mean|background_gray_mean_min|background_gray_mean_p10|background_gray_mean_p50|background_gray_mean_p90|background_gray_p05_max|background_gray_p05_mean|background_gray_p05_min|background_gray_p05_p10|background_gray_p05_p50|background_gray_p05_p90|background_gray_p50_max|background_gray_p50_mean|background_gray_p50_min|background_gray_p50_p10|background_gray_p50_p50|background_gray_p50_p90|background_gray_p95_max|background_gray_p95_mean|background_gray_p95_min|background_gray_p95_p10|background_gray_p95_p50|background_gray_p95_p90|background_value_mean_max|background_value_mean_mean|background_value_mean_min|background_value_mean_p10|background_value_mean_p50|background_value_mean_p90|entrance_gray_mean_max|entrance_gray_mean_mean|entrance_gray_mean_min|entrance_gray_mean_p10|entrance_gray_mean_p50|entrance_gray_mean_p90|entrance_gray_p05_max|entrance_gray_p05_mean|entrance_gray_p05_min|entrance_gray_p05_p10|entrance_gray_p05_p50|entrance_gray_p05_p90|entrance_gray_p50_max|entrance_gray_p50_mean|entrance_gray_p50_min|entrance_gray_p50_p10|entrance_gray_p50_p50|entrance_gray_p50_p90|entrance_gray_p95_max|entrance_gray_p95_mean|entrance_gray_p95_min|entrance_gray_p95_p10|entrance_gray_p95_p50|entrance_gray_p95_p90|entrance_value_mean_max|entrance_value_mean_mean|entrance_value_mean_min|entrance_value_mean_p10|entrance_value_mean_p50|entrance_value_mean_p90|roi_gray_mean_max|roi_gray_mean_mean|roi_gray_mean_min|roi_gray_mean_p10|roi_gray_mean_p50|roi_gray_mean_p90|roi_gray_p05_max|roi_gray_p05_mean|roi_gray_p05_min|roi_gray_p05_p10|roi_gray_p05_p50|roi_gray_p05_p90|roi_gray_p50_max|roi_gray_p50_mean|roi_gray_p50_min|roi_gray_p50_p10|roi_gray_p50_p50|roi_gray_p50_p90|roi_gray_p95_max|roi_gray_p95_mean|roi_gray_p95_min|roi_gray_p95_p10|roi_gray_p95_p50|roi_gray_p95_p90|roi_value_mean_max|roi_value_mean_mean|roi_value_mean_min|roi_value_mean_p10|roi_value_mean_p50|roi_value_mean_p90
121,36,background_gray_dynamic_range_max,sum_abs_error,0.20611282502121006,0.20611282502121006,0.19712588557167807,background_gray_dynamic_range_max|background_gray_dynamic_range_mean|background_gray_dynamic_range_min|background_gray_dynamic_range_p10|background_gray_dynamic_range_p50|background_gray_dynamic_range_p90|background_gray_std_max|background_gray_std_mean|background_gray_std_min|background_gray_std_p10|background_gray_std_p50|background_gray_std_p90|entrance_gray_dynamic_range_max|entrance_gray_dynamic_range_mean|entrance_gray_dynamic_range_min|entrance_gray_dynamic_range_p10|entrance_gray_dynamic_range_p50|entrance_gray_dynamic_range_p90|entrance_gray_std_max|entrance_gray_std_mean|entrance_gray_std_min|entrance_gray_std_p10|entrance_gray_std_p50|entrance_gray_std_p90|roi_gray_dynamic_range_max|roi_gray_dynamic_range_mean|roi_gray_dynamic_range_min|roi_gray_dynamic_range_p10|roi_gray_dynamic_range_p50|roi_gray_dynamic_range_p90|roi_gray_std_max|roi_gray_std_mean|roi_gray_std_min|roi_gray_std_p10|roi_gray_std_p50|roi_gray_std_p90
125,36,background_saturated_ratio_p90,sum_abs_error,0.1547790256677752,-0.1547790256677752,0.14831482587314038,background_dark_ratio_max|background_dark_ratio_mean|background_dark_ratio_min|background_dark_ratio_p10|background_dark_ratio_p50|background_dark_ratio_p90|background_saturated_ratio_max|background_saturated_ratio_mean|background_saturated_ratio_min|background_saturated_ratio_p10|background_saturated_ratio_p50|background_saturated_ratio_p90|entrance_dark_ratio_max|entrance_dark_ratio_mean|entrance_dark_ratio_min|entrance_dark_ratio_p10|entrance_dark_ratio_p50|entrance_dark_ratio_p90|entrance_saturated_ratio_max|entrance_saturated_ratio_mean|entrance_saturated_ratio_min|entrance_saturated_ratio_p10|entrance_saturated_ratio_p50|entrance_saturated_ratio_p90|roi_dark_ratio_max|roi_dark_ratio_mean|roi_dark_ratio_min|roi_dark_ratio_p10|roi_dark_ratio_p50|roi_dark_ratio_p90|roi_saturated_ratio_max|roi_saturated_ratio_mean|roi_saturated_ratio_min|roi_saturated_ratio_p10|roi_saturated_ratio_p50|roi_saturated_ratio_p90
114,18,background_gray_entropy_max,sum_abs_error,0.21063812781089486,0.21063812781089486,0.20151854458161472,background_gray_entropy_max|background_gray_entropy_mean|background_gray_entropy_min|background_gray_entropy_p10|background_gray_entropy_p50|background_gray_entropy_p90|entrance_gray_entropy_max|entrance_gray_entropy_mean|entrance_gray_entropy_min|entrance_gray_entropy_p10|entrance_gray_entropy_p50|entrance_gray_entropy_p90|roi_gray_entropy_max|roi_gray_entropy_mean|roi_gray_entropy_min|roi_gray_entropy_p10|roi_gray_entropy_p50|roi_gray_entropy_p90
123,18,roi_tenengrad_mean_max,out_abs_error,0.16659870894657602,0.16659870894657602,0.15308818769340388,roi_edge_density_max|roi_edge_density_mean|roi_edge_density_min|roi_edge_density_p10|roi_edge_density_p50|roi_edge_density_p90|roi_laplacian_var_max|roi_laplacian_var_mean|roi_laplacian_var_min|roi_laplacian_var_p10|roi_laplacian_var_p50|roi_laplacian_var_p90|roi_tenengrad_mean_max|roi_tenengrad_mean_mean|roi_tenengrad_mean_min|roi_tenengrad_mean_p10|roi_tenengrad_mean_p50|roi_tenengrad_mean_p90
127,18,entrance_saturation_mean_max,in_abs_error,0.10541272190593927,0.10541272190593927,0.09916161063876122,background_saturation_mean_max|background_saturation_mean_mean|background_saturation_mean_min|background_saturation_mean_p10|background_saturation_mean_p50|background_saturation_mean_p90|entrance_saturation_mean_max|entrance_saturation_mean_mean|entrance_saturation_mean_min|entrance_saturation_mean_p10|entrance_saturation_mean_p50|entrance_saturation_mean_p90|roi_saturation_mean_max|roi_saturation_mean_mean|roi_saturation_mean_min|roi_saturation_mean_p10|roi_saturation_mean_p50|roi_saturation_mean_p90
104,17,entrance_bright_ratio_p10,in_abs_error,0.09768091420336728,-0.09768091420336728,0.09070146903820273,background_bright_ratio_max|background_bright_ratio_mean|background_bright_ratio_min|background_bright_ratio_p10|background_bright_ratio_p50|background_bright_ratio_p90|entrance_bright_ratio_max|entrance_bright_ratio_mean|entrance_bright_ratio_p10|entrance_bright_ratio_p50|entrance_bright_ratio_p90|roi_bright_ratio_max|roi_bright_ratio_mean|roi_bright_ratio_min|roi_bright_ratio_p10|roi_bright_ratio_p50|roi_bright_ratio_p90
129,15,entrance_saturation_std_p10,in_abs_error,0.10607266194824645,-0.10607266194824645,0.10196700493382146,background_saturation_std_max|background_saturation_std_mean|background_saturation_std_p10|background_saturation_std_p50|background_saturation_std_p90|entrance_saturation_std_max|entrance_saturation_std_mean|entrance_saturation_std_p10|entrance_saturation_std_p50|entrance_saturation_std_p90|roi_saturation_std_max|roi_saturation_std_mean|roi_saturation_std_p10|roi_saturation_std_p50|roi_saturation_std_p90
134,12,background_value_std_max,sum_abs_error,0.35265019225337285,0.35265019225337285,0.3377761776970135,background_value_std_max|background_value_std_mean|background_value_std_min|background_value_std_p10|background_value_std_p50|background_value_std_p90|roi_value_std_max|roi_value_std_mean|roi_value_std_min|roi_value_std_p10|roi_value_std_p50|roi_value_std_p90
