target,feature,n,pearson_r,pearson_abs_r,spearman_r,spearman_abs_r
sum_abs_error,entrance_gray_std_std,3822,0.3482966549158801,0.3482966549158801,0.35938452445934777,0.35938452445934777
sum_abs_error,bottom_filtered_out_flux_p50,3822,0.3477297995372091,0.3477297995372091,0.3232828850656905,0.3232828850656905
sum_abs_error,raw_candidate_component_area_max_max,3822,0.3475618377957261,0.3475618377957261,0.348289362346067,0.348289362346067
sum_abs_error,raw_candidate_component_area_p90_mean,3222,0.344580669377777,0.344580669377777,0.38862767433575296,0.38862767433575296
sum_abs_error,bottom_raw_out_flux_p90,3822,0.3445335516438197,0.3445335516438197,0.4710956184044672,0.4710956184044672
sum_abs_error,background_value_std_p90,3822,0.34413441391326083,0.34413441391326083,0.3476400149392771,0.3476400149392771
sum_abs_error,bottom_filtered_out_flux_p90,3822,0.3440037588941396,0.3440037588941396,0.45884147091461897,0.45884147091461897
sum_abs_error,roi_gray_mean_std,3822,0.34394460521112263,0.34394460521112263,0.41049896095931737,0.41049896095931737
sum_abs_error,filtered_in_flux_std,3822,0.34369527564962876,0.34369527564962876,0.36081693702538065,0.36081693702538065
sum_abs_error,persistent_candidate_pixels_std,3822,0.3436018013560716,0.3436018013560716,0.36997277628013,0.36997277628013
sum_abs_error,raw_candidate_ratio_band_std,3822,0.34083646075737223,0.34083646075737223,0.37958608341346767,0.37958608341346767
sum_abs_error,top_raw_out_flux_std,3822,0.34031485077581763,0.34031485077581763,0.354923010093915,0.354923010093915
sum_abs_error,raw_candidate_component_area_ratio_std,3822,0.33980816179298906,0.33980816179298906,0.3777546007740522,0.3777546007740522
sum_abs_error,roi_gray_std_std,3822,0.3397735145852071,0.3397735145852071,0.34298467364885726,0.34298467364885726
sum_abs_error,raw_candidate_component_area_max_min,3822,0.33935503792195043,0.33935503792195043,0.3329683751452819,0.3329683751452819
sum_abs_error,roi_flow_active_ratio_std,3822,0.3391705490558615,0.3391705490558615,0.3704110568937713,0.3704110568937713
sum_abs_error,top_filtered_candidate_pixels_std,3822,0.3371828521022683,0.3371828521022683,0.3635850243612366,0.3635850243612366
sum_abs_error,bottom_filtered_candidate_pixels_max,3822,0.3370742528636266,0.3370742528636266,0.36850741727445824,0.36850741727445824
sum_abs_error,bottom_filtered_out_flux_std,3822,0.3369760400266651,0.3369760400266651,0.3772459808577567,0.3772459808577567
sum_abs_error,left_filtered_candidate_pixels_max,3822,0.33664365382311473,0.33664365382311473,0.39659906492861075,0.39659906492861075
sum_abs_error,right_filtered_candidate_pixels_p10,3822,0.3353338207371877,0.3353338207371877,0.2543528752194211,0.2543528752194211
sum_abs_error,entrance_value_mean_std,3822,0.3351798127940168,0.3351798127940168,0.37281964961753195,0.37281964961753195
sum_abs_error,right_filtered_in_flux_std,3822,0.3343647909509376,0.3343647909509376,0.38905017280729814,0.38905017280729814
sum_abs_error,raw_candidate_pixels_std,3822,0.3342061858964144,0.3342061858964144,0.37277784087716836,0.37277784087716836
sum_abs_error,raw_candidate_component_area_sum_std,3822,0.3342061858964144,0.3342061858964144,0.37277784087716836,0.37277784087716836
sum_abs_error,filtered_candidate_component_area_p90_p10,2515,0.3340043926341475,0.3340043926341475,0.3396038595833023,0.3396038595833023
sum_abs_error,raw_out_flux_std,3822,0.3334598110053277,0.3334598110053277,0.3588953807812591,0.3588953807812591
sum_abs_error,top_filtered_in_flux_std,3822,0.33314838634686866,0.33314838634686866,0.35618113297091114,0.35618113297091114
sum_abs_error,filtered_traffic_flux_std,3822,0.3329771904640763,0.3329771904640763,0.3554663944234812,0.3554663944234812
sum_abs_error,left_raw_in_flux_std,3822,0.3328908973250334,0.3328908973250334,0.39260479610025706,0.39260479610025706
sum_abs_error,raw_candidate_component_area_ratio_min,3822,0.332702127670645,0.332702127670645,0.33327538081207486,0.33327538081207486
sum_abs_error,raw_candidate_component_area_max_std,3822,0.33255750331964445,0.33255750331964445,0.35958302515150903,0.35958302515150903
sum_abs_error,bottom_raw_candidate_pixels_max,3822,0.3322795098818235,0.3322795098818235,0.35688483657192466,0.35688483657192466
sum_abs_error,raw_candidate_ratio_band_min,3822,0.331373581580287,0.331373581580287,0.333201843373839,0.333201843373839
sum_abs_error,bottom_raw_out_flux_std,3822,0.3312694246636619,0.3312694246636619,0.37493256195171193,0.37493256195171193
sum_abs_error,background_gray_p50_std,3822,0.33093518867263483,0.33093518867263483,0.41171675969526306,0.41171675969526306
sum_abs_error,frame_diff_p90_std,3822,0.33074284048519886,0.33074284048519886,0.4413953857354496,0.4413953857354496
